X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-02,5.000000e-05
0,3.60e-02,6.40e-01,
1,8.00e-03,8.00e-01,
2,4.00e-02,7.20e-01,
3,8.00e-03,8.80e-01,
4,8.00e-03,8.00e-01,
5,4.00e-02,9.60e-01,
6,4.00e-02,8.80e-01,
7,8.00e-03,1.04e+00,
8,8.00e-03,9.60e-01,
9,4.00e-02,1.12e+00,
10,8.00e-03,1.04e+00,
11,4.00e-02,1.20e+00,
12,4.00e-03,1.12e+00,
13,4.00e-02,1.28e+00,
14,3.20e-02,1.20e+00,
15,4.00e-03,1.36e+00,
16,4.00e-03,1.28e+00,
17,3.60e-02,1.44e+00,
18,-4.00e-03,1.36e+00,
19,3.60e-02,1.60e+00,
20,4.00e-03,1.52e+00,
21,3.60e-02,1.68e+00,
22,3.20e-02,1.60e+00,
23,4.00e-03,1.84e+00,
24,8.00e-03,1.68e+00,
25,3.60e-02,1.92e+00,
26,4.00e-03,1.76e+00,
27,3.60e-02,2.00e+00,
28,0.00e+00,1.84e+00,
29,3.20e-02,2.08e+00,
30,2.80e-02,1.92e+00,
31,0.00e+00,2.16e+00,
32,2.80e-02,2.00e+00,
33,-8.00e-03,2.24e+00,
34,-8.00e-03,2.08e+00,
35,2.80e-02,2.32e+00,
36,0.00e+00,2.16e+00,
37,3.20e-02,2.40e+00,
38,2.80e-02,2.24e+00,
39,-4.00e-03,2.56e+00,
40,-4.00e-03,2.40e+00,
41,2.80e-02,2.64e+00,
42,0.00e+00,2.48e+00,
43,2.80e-02,2.72e+00,
44,0.00e+00,2.56e+00,
45,2.80e-02,2.80e+00,
46,-4.00e-03,2.64e+00,
47,3.20e-02,2.88e+00,
48,4.00e-03,2.72e+00,
49,3.60e-02,2.96e+00,
50,-4.00e-03,2.80e+00,
51,3.20e-02,3.04e+00,
52,3.20e-02,2.88e+00,
53,0.00e+00,3.12e+00,
54,0.00e+00,2.96e+00,
55,2.80e-02,3.20e+00,
56,2.80e-02,3.20e+00,
57,-4.00e-03,3.04e+00,
58,0.00e+00,3.12e+00,
59,3.20e-02,3.28e+00,
60,3.20e-02,3.20e+00,
61,0.00e+00,3.36e+00,
62,4.00e-03,3.28e+00,
63,3.20e-02,3.52e+00,
64,2.80e-02,3.28e+00,
65,0.00e+00,3.60e+00,
66,4.00e-03,3.44e+00,
67,3.60e-02,3.60e+00,
68,0.00e+00,3.68e+00,
69,3.60e-02,3.52e+00,
70,4.00e-03,3.60e+00,
71,3.20e-02,3.76e+00,
72,4.00e-03,3.60e+00,
73,3.60e-02,3.84e+00,
74,2.80e-02,3.68e+00,
75,-4.00e-03,3.84e+00,
76,4.00e-03,3.76e+00,
77,3.60e-02,3.92e+00,
78,3.60e-02,3.76e+00,
79,8.00e-03,4.00e+00,
80,3.20e-02,3.84e+00,
81,4.00e-03,4.00e+00,
82,0.00e+00,3.84e+00,
83,3.60e-02,4.08e+00,
84,3.60e-02,4.08e+00,
85,8.00e-03,3.92e+00,
86,3.60e-02,4.00e+00,
87,4.00e-03,4.16e+00,
88,4.00e-03,4.00e+00,
89,3.60e-02,4.16e+00,
90,3.60e-02,4.08e+00,
91,0.00e+00,4.24e+00,
92,0.00e+00,4.24e+00,
93,3.60e-02,4.08e+00,
94,3.60e-02,4.16e+00,
95,4.00e-03,4.32e+00,
96,3.60e-02,4.16e+00,
97,4.00e-03,4.40e+00,
98,4.00e-03,4.48e+00,
99,3.60e-02,4.24e+00,
100,4.00e-03,4.40e+00,
101,4.00e-02,4.56e+00,
102,1.20e-02,4.40e+00,
103,4.00e-02,4.56e+00,
104,4.00e-02,4.48e+00,
105,4.00e-03,4.64e+00,
106,4.00e-03,4.48e+00,
107,3.20e-02,4.64e+00,
108,4.00e-03,4.48e+00,
109,4.00e-02,4.72e+00,
110,4.00e-03,4.56e+00,
111,3.60e-02,4.72e+00,
112,0.00e+00,4.72e+00,
113,3.20e-02,4.56e+00,
114,4.00e-03,4.56e+00,
115,3.60e-02,4.72e+00,
116,3.60e-02,4.56e+00,
117,4.00e-03,4.80e+00,
118,4.00e-03,4.80e+00,
119,4.00e-02,4.64e+00,
120,1.20e-02,4.64e+00,
121,4.00e-02,4.80e+00,
122,4.00e-02,4.80e+00,
123,4.00e-03,4.64e+00,
124,1.20e-02,4.64e+00,
125,4.00e-02,4.72e+00,
126,4.00e-02,4.64e+00,
127,8.00e-03,4.80e+00,
128,4.00e-02,4.80e+00,
129,8.00e-03,4.64e+00,
130,1.20e-02,4.72e+00,
131,4.40e-02,4.88e+00,
132,8.00e-03,4.72e+00,
133,4.40e-02,4.88e+00,
134,4.40e-02,4.88e+00,
135,8.00e-03,4.72e+00,
136,4.40e-02,4.72e+00,
137,1.20e-02,4.88e+00,
138,1.20e-02,4.72e+00,
139,4.40e-02,4.88e+00,
140,1.20e-02,4.72e+00,
141,4.40e-02,4.88e+00,
142,4.40e-02,4.80e+00,
143,8.00e-03,4.64e+00,
144,4.80e-02,4.80e+00,
145,1.20e-02,4.64e+00,
146,4.40e-02,4.64e+00,
147,1.20e-02,4.80e+00,
148,1.20e-02,4.80e+00,
149,4.40e-02,4.64e+00,
150,1.20e-02,4.64e+00,
151,4.40e-02,4.80e+00,
152,1.20e-02,4.80e+00,
153,4.40e-02,4.64e+00,
154,1.20e-02,4.80e+00,
155,4.80e-02,4.56e+00,
156,1.20e-02,4.56e+00,
157,4.80e-02,4.72e+00,
158,4.40e-02,4.56e+00,
159,1.20e-02,4.72e+00,
160,4.80e-02,4.72e+00,
161,1.20e-02,4.56e+00,
162,4.40e-02,4.64e+00,
163,1.20e-02,4.48e+00,
164,4.80e-02,4.48e+00,
165,2.00e-02,4.64e+00,
166,4.40e-02,4.64e+00,
167,1.20e-02,4.40e+00,
168,8.00e-03,4.40e+00,
169,4.00e-02,4.56e+00,
170,4.40e-02,4.56e+00,
171,1.20e-02,4.24e+00,
172,4.00e-02,4.24e+00,
173,8.00e-03,4.40e+00,
174,1.20e-02,4.40e+00,
175,4.40e-02,4.16e+00,
176,4.40e-02,4.16e+00,
177,8.00e-03,4.32e+00,
178,8.00e-03,4.24e+00,
179,3.60e-02,4.08e+00,
180,4.00e-02,4.24e+00,
181,8.00e-03,4.00e+00,
182,3.60e-02,4.16e+00,
183,4.00e-03,4.00e+00,
184,4.40e-02,4.08e+00,
185,4.00e-03,3.92e+00,
186,8.00e-03,4.08e+00,
187,3.60e-02,3.84e+00,
188,4.40e-02,3.84e+00,
189,4.00e-03,4.00e+00,
190,4.00e-03,3.92e+00,
191,4.00e-02,3.76e+00,
192,3.60e-02,3.84e+00,
193,4.00e-03,3.68e+00,
194,8.00e-03,3.84e+00,
195,4.00e-02,3.60e+00,
196,3.60e-02,3.76e+00,
197,0.00e+00,3.52e+00,
198,4.00e-03,3.68e+00,
199,3.60e-02,3.52e+00,
200,3.60e-02,3.60e+00,
201,4.00e-03,3.44e+00,
202,4.00e-03,3.52e+00,
203,3.60e-02,3.28e+00,
204,8.00e-03,3.44e+00,
205,4.40e-02,3.20e+00,
206,4.00e-03,3.36e+00,
207,4.00e-02,3.12e+00,
208,4.00e-02,3.28e+00,
209,4.00e-03,3.04e+00,
210,4.00e-02,3.20e+00,
211,4.00e-03,2.96e+00,
212,0.00e+00,3.12e+00,
213,3.60e-02,2.88e+00,
214,4.00e-02,3.04e+00,
215,4.00e-03,2.88e+00,
216,3.60e-02,2.96e+00,
217,4.00e-03,2.80e+00,
218,4.00e-03,2.88e+00,
219,4.00e-02,2.72e+00,
220,4.40e-02,2.80e+00,
221,4.00e-03,2.64e+00,
222,4.00e-02,2.72e+00,
223,4.00e-03,2.56e+00,
224,4.00e-03,2.64e+00,
225,3.60e-02,2.48e+00,
226,3.60e-02,2.48e+00,
227,4.00e-03,2.32e+00,
228,4.00e-03,2.40e+00,
229,4.40e-02,2.24e+00,
230,4.00e-02,2.32e+00,
231,8.00e-03,2.16e+00,
232,4.00e-03,2.24e+00,
233,4.40e-02,2.08e+00,
234,4.00e-02,2.16e+00,
235,8.00e-03,2.00e+00,
236,3.60e-02,2.08e+00,
237,8.00e-03,1.92e+00,
238,8.00e-03,2.00e+00,
239,4.40e-02,1.84e+00,
240,8.00e-03,1.92e+00,
241,4.00e-02,1.76e+00,
242,8.00e-03,1.84e+00,
243,4.00e-02,1.60e+00,
244,4.00e-02,1.76e+00,
245,8.00e-03,1.52e+00,
246,4.00e-02,1.68e+00,
247,8.00e-03,1.44e+00,
248,3.60e-02,1.52e+00,
249,0.00e+00,1.28e+00,
250,8.00e-03,1.44e+00,
251,4.40e-02,1.20e+00,
252,4.00e-02,1.28e+00,
253,4.00e-03,1.12e+00,
254,8.00e-03,1.20e+00,
255,4.40e-02,1.04e+00,
256,1.20e-02,1.12e+00,
257,4.00e-02,9.60e-01,
258,4.00e-02,1.04e+00,
259,0.00e+00,8.80e-01,
260,4.00e-03,9.60e-01,
261,3.60e-02,8.00e-01,
262,3.60e-02,8.80e-01,
263,4.00e-03,7.20e-01,
264,3.20e-02,8.00e-01,
265,4.00e-03,6.40e-01,
266,0.00e+00,7.20e-01,
267,3.60e-02,4.00e-01,
268,4.00e-03,5.60e-01,
269,3.60e-02,3.20e-01,
270,4.00e-03,4.80e-01,
271,3.60e-02,2.40e-01,
272,4.00e-02,4.00e-01,
273,4.00e-03,1.60e-01,
274,4.00e-03,2.40e-01,
275,3.60e-02,8.00e-02,
276,3.60e-02,1.60e-01,
277,4.00e-03,0.00e+00,
278,4.00e-03,8.00e-02,
279,4.00e-02,-8.00e-02,
280,4.00e-02,0.00e+00,
281,4.00e-03,-1.60e-01,
282,4.00e-02,-8.00e-02,
283,4.00e-03,-2.40e-01,
284,2.80e-02,-1.60e-01,
285,-4.00e-03,-4.00e-01,
286,1.60e-02,-3.20e-01,
287,-3.60e-02,-4.80e-01,
288,-8.00e-03,-4.00e-01,
289,-1.44e-01,-6.40e-01,
290,-1.84e-01,-4.80e-01,
291,-4.00e-02,-7.20e-01,
292,-5.20e-02,-5.60e-01,
293,2.04e-01,-8.00e-01,
294,-1.12e-01,-6.40e-01,
295,1.16e-01,-8.80e-01,
296,1.28e-01,-7.20e-01,
297,-5.60e-02,-9.60e-01,
298,8.40e-02,-8.80e-01,
299,-3.60e-02,-1.04e+00,
300,-1.20e-02,-9.60e-01,
301,6.00e-02,-1.12e+00,
