SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Fri Jan 02 21:28:44 CET 2004
Benutzer: Student
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H15728
Integrationszeit (usec): 100000 (USB2+H15728)
Spektren Durchschnitt berechnet: 1 (USB2+H15728)
Boxcar Glättung: 0 (USB2+H15728)
Dunkelstromkorrektur: Nein (USB2+H15728)
Puls/Lampe aktiviert: Nein (USB2+H15728)
Correct for Detector Non-linearity: Nein (USB2+H15728)
Streulichtkorrektur: Nein (USB2+H15728)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
394,80	1357,51
394,99	1357,51
395,18	1357,51
395,37	1348,15
395,56	1317,72
395,75	1320,06
395,94	1366,87
396,13	1327,08
396,32	1392,62
396,51	1371,55
396,70	1373,89
396,89	1336,45
397,08	1420,71
397,27	1490,92
397,46	1479,22
397,65	1516,67
397,84	1453,47
398,03	1479,22
398,23	1530,71
398,42	1572,84
398,61	1570,50
398,80	1551,78
398,99	1621,99
399,18	3028,65
399,37	6703,29
399,56	7136,29
399,75	7115,23
399,94	7236,94
400,13	7279,07
400,31	7449,93
400,50	7452,27
400,69	7475,67
400,88	7545,89
401,07	7552,91
401,26	7431,20
401,45	7517,80
401,64	7779,94
401,83	7882,92
402,02	7791,64
402,21	7885,26
402,40	7929,74
402,59	7955,48
402,78	8173,15
402,97	8105,28
403,16	8198,90
403,35	8248,05
403,54	8435,29
403,73	8383,80
403,92	8472,74
404,11	8280,82
404,30	8353,37
404,49	8465,72
404,68	8601,47
404,86	8697,43
405,05	8411,89
405,24	8875,31
405,43	8964,25
405,62	8879,99
405,81	8924,46
406,00	9104,68
406,19	9064,89
406,38	9090,64
406,57	9172,56
406,76	9233,41
406,94	9451,08
407,13	9465,13
407,32	9423,00
407,51	9537,68
407,70	9378,53
407,89	9570,45
408,08	9832,59
408,27	9771,74
408,46	9968,34
408,64	9919,19
408,83	10270,27
409,02	9984,73
409,21	10204,74
409,40	10242,18
409,59	10326,44
409,78	10267,93
409,97	10040,90
410,15	10511,35
410,34	10417,72
410,53	10417,72
410,72	10420,06
410,91	10853,06
411,10	10733,70
411,28	10815,62
411,47	10911,58
411,66	10721,99
411,85	10988,82
412,04	11412,45
412,23	11344,58
412,41	11197,12
412,60	11477,99
412,79	11480,33
412,98	11286,06
413,17	11447,56
413,36	11859,49
413,54	11700,34
413,73	11573,95
413,92	12109,93
414,11	11997,59
414,30	12184,83
414,48	12390,80
414,67	12133,34
414,86	12336,96
415,05	12142,70
415,24	12549,95
415,42	12198,87
415,61	12365,05
415,80	12510,16
415,99	12521,87
416,17	12606,13
416,36	12802,73
416,55	12830,82
416,74	12835,50
416,93	12945,50
417,11	13099,98
417,30	12975,93
417,49	12994,65
417,68	13277,86
417,86	13247,43
418,05	13317,65
418,24	13413,61
418,43	13348,08
418,61	13350,42
418,80	13610,22
418,99	13373,82
419,18	13699,16
419,36	13561,06
419,55	13633,62
419,74	13846,61
419,92	13785,76
420,11	13804,48
420,30	13685,11
420,49	13776,39
420,67	13951,93
420,86	14068,96
421,05	13973,00
421,23	13977,68
421,42	14466,85
421,61	14075,98
421,80	14127,47
421,98	14188,33
422,17	14314,72
422,36	14530,05
422,54	14516,00
422,73	14298,33
422,92	14693,88
423,10	14450,47
423,29	14747,72
423,48	14558,13
423,66	14558,13
423,85	14808,57
424,04	14934,96
424,22	14635,37
424,41	14967,73
424,60	14642,39
424,78	15290,72
424,97	15131,56
425,16	15222,84
425,34	15054,33
425,53	15201,78
425,72	15417,11
425,90	15281,36
426,09	15489,67
426,28	15260,29
426,46	15789,25
426,65	15693,29
426,84	15382,00
427,02	15667,55
427,21	15445,20
427,39	15648,82
427,58	15983,52
427,77	15815,00
427,95	16013,95
428,14	15578,61
428,33	16053,73
428,51	16367,37
428,70	16306,51
428,88	16568,65
429,07	16418,86
429,26	16133,31
429,44	16723,13
429,63	16152,04
429,81	16542,91
430,00	16596,74
430,18	16849,52
430,37	16760,58
430,56	16725,47
430,74	16816,75
430,93	17067,19
431,11	17018,04
431,30	17032,08
431,49	17132,72
431,67	17137,40
431,86	17235,70
432,04	17256,77
432,23	17263,79
432,41	17364,43
432,60	18043,19
432,78	17633,60
432,97	17420,61
433,16	17767,01
433,34	17996,38
433,53	17862,97
433,71	18104,04
433,90	17762,33
434,08	18104,04
434,27	18420,02
434,45	18422,36
434,64	18490,23
434,82	18637,69
435,01	18579,17
435,19	18494,91
435,38	18960,68
435,56	18824,93
435,75	18670,45
435,93	18948,98
436,12	18993,45
436,30	19262,61
436,49	19227,50
436,67	19274,31
436,86	19372,61
437,04	19466,24
437,23	19707,31
437,41	19133,88
437,60	19721,35
437,78	19243,88
437,97	19571,56
438,15	19693,27
438,34	19454,53
438,52	20025,62
438,71	20013,92
438,89	20137,97
439,08	20177,76
439,26	19845,40
439,45	19981,15
439,63	19974,13
439,81	20266,70
440,00	20091,16
440,18	20577,99
440,37	20013,92
440,55	20627,14
440,74	20453,94
440,92	20484,37
441,11	20379,04
441,29	20123,93
441,47	20727,78
441,66	20343,94
441,84	20470,33
442,03	20245,63
442,21	20556,93
442,39	21090,57
442,58	20470,33
442,76	21341,00
442,95	20783,96
443,13	20734,81
443,32	20748,85
443,50	20900,98
443,68	20552,24
443,87	20353,30
444,05	20872,90
444,23	20503,09
444,42	20313,51
444,60	20641,18
444,79	20348,62
444,97	20746,51
445,15	20650,55
445,34	20374,36
445,52	20652,89
445,71	20830,77
445,89	20547,56
446,07	20734,81
446,26	19957,75
446,44	20606,08
446,62	20355,64
446,81	20350,96
446,99	20409,47
447,17	20442,24
447,36	19990,52
447,54	20224,57
447,72	20140,31
447,91	20049,03
448,09	20430,54
448,27	19894,55
448,46	20205,84
448,64	20362,66
448,82	19740,08
449,01	20301,81
449,19	20046,69
449,37	20446,92
449,56	19754,12
449,74	20137,97
449,92	19936,68
450,11	19782,21
450,29	19463,90
450,47	20414,15
450,66	19899,23
450,84	19981,15
451,02	20121,59
451,20	19927,32
451,39	19988,18
451,57	19777,53
451,75	19852,42
451,94	19929,66
452,12	20023,28
452,30	20105,20
452,48	19854,76
452,67	19508,37
452,85	19953,07
453,03	19915,62
453,21	19714,33
453,40	19913,28
453,58	19861,79
453,76	19910,94
453,94	19840,72
454,13	19800,93
454,31	19538,79
454,49	19798,59
454,67	19850,08
454,86	19477,94
455,04	19875,83
455,22	19744,76
455,40	19648,80
455,59	19601,99
455,77	19562,20
455,95	19604,33
456,13	19459,21
456,32	19812,63
456,50	19529,43
456,68	19447,51
456,86	19723,69
457,04	19922,64
457,23	19896,89
457,41	19613,69
457,59	19840,72
457,77	20009,24
457,95	19377,30
458,14	19826,68
458,32	20056,05
458,50	19389,00
458,68	19726,04
458,86	20020,94
459,04	19702,63
459,23	19412,40
459,41	19740,08
459,59	19672,20
459,77	19889,87
459,95	19693,27
460,13	20037,33
460,32	19695,61
460,50	19749,44
460,68	19601,99
460,86	20042,01
461,04	19885,19
461,22	19887,53
461,41	19873,49
461,59	19992,86
461,77	19798,59
461,95	19974,13
462,13	19798,59
462,31	19484,96
462,49	20226,91
462,68	19967,11
462,86	19910,94
463,04	19955,41
463,22	20498,41
463,40	20044,35
463,58	19978,81
463,76	19939,02
463,94	20135,63
464,12	20332,23
464,31	20233,93
464,49	20381,38
464,67	20442,24
464,85	20355,64
465,03	20585,01
465,21	20503,09
465,39	20327,55
465,57	20290,10
465,75	20489,05
465,93	20484,37
466,11	19995,20
466,29	20329,89
466,48	20327,55
466,66	20198,82
466,84	20255,00
467,02	20018,60
467,20	19866,47
467,38	20046,69
467,56	20023,28
467,74	19761,14
467,92	19597,31
468,10	19934,34
468,28	20306,49
468,46	19543,47
468,64	19510,71
468,82	19674,54
469,00	19651,14
469,18	19288,35
469,36	19445,17
469,54	19569,22
469,72	19445,17
469,90	19679,22
470,08	19461,55
