x in Angstrom	y in Volt
6557,80000	1,93849
6558,00000	2,47706
6558,20000	2,06740
6558,40000	1,87296
6558,60000	1,63996
6558,80000	2,30187
6559,00000	2,00459
6559,20000	1,97379
6559,40000	2,29748
6559,60000	1,84876
6559,80000	2,11263
6560,00000	1,79670
6560,20000	2,06027
6560,40000	1,94743
6560,60000	2,00478
6560,80000	2,09194
6561,00000	1,71172
6561,20000	1,78418
6561,40000	1,40185
6561,60000	1,85248
6561,80000	1,87909
6562,00000	1,97875
6562,20000	2,05917
6562,40000	1,94298
6562,60000	2,00565
6562,80000	2,04012
6563,00000	1,80699
6563,20000	2,06974
6563,40000	1,52425
6563,60000	2,07960
6563,80000	2,00212
6564,00000	2,03301
6564,20000	1,78518
6564,40000	2,18258
6564,60000	2,20726
6564,80000	1,83288
6565,00000	2,07347
6565,20000	2,18416
6565,40000	1,95692
6565,60000	1,98062
6565,80000	2,19908
6566,00000	2,14728
6566,20000	2,10150
6566,40000	1,90529
6566,60000	1,63567
6566,80000	2,03921
6567,00000	2,34405
6567,20000	2,13570
6567,40000	2,09295
6567,60000	2,07840
6567,80000	2,19325
6568,00000	1,80030
6568,20000	2,03556
6568,40000	2,12695
6568,60000	2,43675
6568,80000	2,20315
6569,00000	2,30859
6569,20000	2,37106
6569,40000	2,04147
6569,60000	2,54788
6569,80000	2,24031
6570,00000	1,93662
6570,20000	2,32205
6570,40000	2,14905
6570,60000	2,09586
6570,80000	2,40032
6571,00000	2,02327
6571,20000	2,20814
6571,40000	1,99546
6571,60000	1,77165
6571,80000	1,75855
6572,00000	2,04439
6572,20000	1,82613
6572,40000	1,86739
6572,60000	2,31938
6572,80000	2,41232
6573,00000	2,33043
6573,20000	1,81383
6573,40000	2,07988
6573,60000	1,83392
6573,80000	1,75911
6574,00000	2,06923
6574,20000	2,01526
6574,40000	1,84440
6574,60000	1,95246
6574,80000	2,46644
6575,00000	2,00911
6575,20000	1,96642
6575,40000	1,93490
6575,60000	1,85875
6575,80000	1,75400
6576,00000	2,09997
6576,20000	1,91878
6576,40000	2,22850
6576,60000	1,96623
6576,80000	2,16593
6577,00000	1,90802
6577,20000	2,30451
6577,40000	1,98667
6577,60000	1,73065
6577,80000	1,73287
6578,00000	1,81198
6578,20000	1,93801
6578,40000	2,27782
6578,60000	2,36545
6578,80000	1,68729
6579,00000	1,88195
6579,20000	1,87550
6579,40000	1,99142
6579,60000	1,90677
6579,80000	1,58419
6580,00000	2,20980
6580,20000	1,72515
6580,40000	1,53427
6580,60000	1,94456
6580,80000	2,07888
6581,00000	1,78026
6581,20000	1,55357
6581,40000	1,60944
6581,60000	2,26739
6581,80000	2,20585
6582,00000	2,41122
6582,20000	1,87741
6582,40000	1,81914
6582,60000	1,77763
6582,80000	1,68405
6583,00000	1,88582
6583,20000	1,70411
6583,40000	1,98188
6583,60000	1,95374
6583,80000	1,98302
6584,00000	1,65460
6584,20000	1,80140
6584,40000	1,75514
6584,60000	1,97805
6584,80000	1,96598
6585,00000	1,68538
6585,20000	1,71582
6585,40000	2,14297
6585,60000	1,73721
6585,80000	1,82881
6586,00000	1,74032
6586,20000	1,83887
6586,40000	1,59017
6586,60000	1,82431
6586,80000	1,81103
6587,00000	1,78293
6587,20000	1,73859
6587,40000	1,83029
6587,60000	1,83935
6587,80000	1,91586
6588,00000	1,75967
6588,20000	1,95867
6588,40000	1,93050
6588,60000	1,76930
6588,80000	1,75007
6589,00000	1,63891
6589,20000	1,90630
6589,40000	1,85808
6589,60000	1,96776
6589,80000	1,76289
6590,00000	1,77122
6590,20000	2,28605
6590,40000	1,73424
6590,60000	1,89515
6590,80000	1,56455
6591,00000	1,80326
6591,20000	1,59337
6591,40000	2,17722
6591,60000	2,11958
6591,80000	2,08381
6592,00000	1,91786
