Vernier Format 2
Bandlücke2-Si1.cmbl 26.09.2019 13:36:52 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

108	2,43638395867	4,98901	4,98779	70,2159494294	17,6455635802
108,5	2,63199302467	4,98657	4,98901	75,8495332237	16,3349719812
109	3,21935467367	4,98901	4,22344	92,7601006772	13,3570359557
109,5	3,41496373967	3,87179	0,969475	98,3897512923	12,5927749966
110	4,00232538867	0,854701	0,300366	115,286929838	10,7470985804
110,5	4,26367192767	0,252747	0,130647	122,801539513	10,0894500583
111	4,72009308167	0,113553	0,0903541	135,918992991	9,1157238053
111,5	4,98143962067	0,0866911	0,0793651	143,426210759	8,63858839639
112	5,30745473067	0,0610501	0,0732601	152,786841609	8,10933708002
112,5	5,82961335767	0,042735	0,0769231	167,76876354	7,38516499651
113	6,15616291867	0,0573871	0,0793651	177,131212405	6,9948146528
113,5	6,67778709467	0,040293	0,0781441	192,074551915	6,45062028077
114	6,93913363367	0,041514	0,0793651	199,555623644	6,20879520895
114,5	7,13474269967	0,03663	0,0720391	205,152245183	6,0394172089
115	7,72210434867	0,030525	0,0708181	221,942769723	5,58252022152
115,5	7,91771341467	0,032967	0,0671551	227,52942836	5,44544944771
116	8,50507506367	0,02442	0,0610501	244,288470051	5,07187260922
116,5	8,76642160267	0,01221	0,0671551	251,737256787	4,92179829007
117	9,02723369067	0,013431	0,0659341	259,165589358	4,78072726811
117,5	9,54939231767	0,018315	0,0695971	274,02118412	4,52154822984
118	9,81020440567	0,010989	0,0695971	281,43293312	4,40246983985
118,5	10,0715509447	0,00976801	0,0610501	288,854020532	4,28936387217
119	10,6583781427	0,00854701	0,0573871	305,495190109	4,05571033559
119,5	10,8545216597	0,00732601	0,0634921	311,050343113	3,98327803661
120	11,3766802867	0,00854701	0,0586081	325,82091194	3,80270251109
120,5	11,6374923747	0,00732601	0,0549451	333,18857993	3,71861484646
121	12,2900570457	0,00610501	0,0598291	351,59226569	3,52396830336
121,5	12,4856661117	0,00610501	0,0573871	357,100073522	3,46961563961
122	12,7470126507	0,00610501	0,0610501	364,452359351	3,39962128989
122,5	13,2686368267	0,00854701	0,0598291	379,104037781	3,26823213821
123	13,5951863877	0,00732601	0,0610501	388,26043329	3,19115700125
123,5	14,0521419927	0,00732601	0,0610501	401,052154215	3,08937375595
124	14,3781571027	0,00732601	0,0561661	410,162866519	3,02075127014
124,5	14,7047066637	0,00854701	0,0500611	419,275201972	2,9550996438
125	15,1611278177	0,00610501	0,0500611	431,988705642	2,86813054096
125,5	15,4224743567	0,00732601	0,0549451	439,256161284	2,82067756632
126	15,6832864447	0,00610501	0,0586081	446,499644031	2,77491822572
126,5	16,2054450717	0,00854701	0,0573871	460,973499172	2,68779008387
127	16,4662571597	0,00732601	0,0525031	468,188757012	2,64636854569
127,5	16,9884157867	0,00732601	0,0525031	482,604754539	2,56731826271
128	17,3149653477	0,00610501	0,0537241	491,599990709	2,52034178888
128,5	17,5757774357	0,00854701	0,0586081	498,772945848	2,48409624121
129	18,0979360627	0,00610501	0,04884	513,102347732	2,41472292122
129,5	18,3587481507	0,00610501	0,0537241	520,243830771	2,38157557421
130	18,9461097997	0,00732601	0,0537241	536,287101078	2,31032966765
130,5	19,1417188657	0,00732601	0,0537241	541,61756499	2,28759198388
131	19,4682684267	0,00610501	0,0537241	550,502138827	2,2506724545
131,5	19,9904270537	0,00732601	0,0525031	564,671455583	2,19419626714
132	20,2512391417	0,00610501	0,0537241	571,731373214	2,16710164607
132,5	20,7081947467	0,00732601	0,0573871	584,072046805	2,12131364063
133	21,0994128787	0,00610501	0,0512821	594,607906878	2,08372607506
133,5	21,2955563957	0,00732601	0,0512821	599,879827265	2,06541367735
134	21,5563684837	0,00732601	0,0525031	606,879001678	2,04159312907
134,5	22,1437301327	0,00732601	0,0512821	622,595216845	1,99005704907
135	22,4045422207	0,00610501	0,0500611	629,552966682	1,96806315842
135,5	22,9267008477	0,00610501	0,043956	643,443377958	1,92557735839
136	23,1880473867	0,00610501	0,0512821	650,375696876	1,90505273483
136,5	23,4488594747	0,00732601	0,0512821	657,280349168	1,88504038127
137	23,9710181017	0,00610501	0,0500611	671,062731108	1,84632515347
137,5	24,2318301897	0,00732601	0,0525031	677,926068283	1,82763292041
138	24,8191918387	0,00732601	0,0537241	693,330984772	1,78702528405
138,5	25,0805383777	0,00610501	0,0512821	700,162074987	1,76959027668
139	25,3413504657	0,00610501	0,04884	706,96467291	1,75256281888
139,5	25,8635090927	0,00610501	0,046398	720,539645332	1,71954452198
140	26,1243211807	0,00610501	0,0500611	727,297843951	1,70356616661
140,5	26,6464798077	0,00732601	0,047619	740,782661589	1,67255534483
141	26,9072918957	0,00488401	0,0500611	747,495198874	1,65753572982
141,5	27,1686384347	0,00732601	0,0573871	754,205954818	1,64278734752
142	27,7560000837	0,00732601	0,0744811	769,230526567	1,61070050812
142,5	27,9516091497	0,00610501	0,100122	774,216294085	1,60032798259
143	28,2776242597	0,00610501	0,139194	782,50582484	1,58337479501
143,5	28,7345798647	0,00732601	0,17094	794,082055649	1,56029215266
144	29,0611294257	0,00854701	0,191697	802,323758975	1,54426437724
144,5	29,2567384917	0,00610501	0,200244	807,248223308	1,53484388596
145	29,8441001407	0,00732601	0,200244	821,97829793	1,50733906615
145,5	30,1049122287	0,00610501	0,203907	828,491437929	1,49548920276
146	30,5618678337	0,00488401	0,205128	839,861310591	1,47524357221
146,5	30,8878829437	0,00488401	0,20757	847,940539394	1,46118736213
147	31,2144325047	0,00610501	0,208791	856,005491854	1,4474206203
147,5	31,7365911317	0,00854701	0,210012	868,843609883	1,42603339186
148	31,9974032197	0,00610501	0,213675	875,229141921	1,41562927999
148,5	32,3891558027	0,00610501	0,212454	884,786405023	1,40033797193
149	32,7803739347	0,00732601	0,222222	894,289351072	1,38545762455
149,5	33,0417204737	0,00610501	0,21978	900,614428256	1,37572746019
150	33,5638791007	0,00732601	0,224664	913,195398539	1,35677424786
150,5	33,8246911887	0,00488401	0,222222	919,451107509	1,34754310467
151	34,1512407497	0,00732601	0,234432	927,256687399	1,33619958404
151,5	34,6076619037	0,00610501	0,238095	938,116087805	1,32073206728
152	34,9342114647	0,00610501	0,249084	945,84902625	1,30993421319
152,5	35,1298205307	0,00732601	0,262515	950,466497429	1,30357040816
153	35,7171821797	0,00610501	0,271062	964,26473658	1,28491684182
153,5	35,9779942677	0,00610501	0,286935	970,359304457	1,27684662198
154	36,5653559167	0,00610501	0,291819	984,010750053	1,25913258563
154,5	36,8267024557	0,00610501	0,310134	990,051802412	1,25144966857
155	37,0223115217	0,00732601	0,328449	994,559854539	1,24577720923
155,5	37,6096731707	0,00610501	0,343101	1008,02645421	1,22913440894
156	37,8704852587	0,00732601	0,360195	1013,97228436	1,22192689003
156,5	38,3926438857	0,00610501	0,368742	1025,81286644	1,20782263563
157	38,6534559737	0,00732601	0,389499	1031,69525366	1,20093602796
157,5	39,1756146007	0,00732601	0,404151	1043,40771763	1,18745527665
158	39,4369611397	0,00732601	0,426129	1049,23746299	1,18085756914
158,5	39,7629762497	0,00732601	0,426129	1056,47912711	1,1727633497
159	40,2851348767	0,00732601	0,429792	1068,00629948	1,1601055168
159,5	40,5459469647	0,00732601	0,423687	1073,73082828	1,15392048674
160	41,0681055917	0,01221	0,426129	1085,12463772	1,14180432085
160,5	41,3294521307	0,023199	0,411477	1090,79359002	1,13587026119
161	41,6554672407	0,046398	0,37851	1097,83346223	1,12858647749
161,5	42,1124228457	0,0866911	0,349206	1107,64094839	1,11859353142
162	42,4384379557	0,102564	0,319902	1114,59507546	1,11161445737
162,5	42,8953935607	0,124542	0,294261	1124,2814651	1,10203720194
163	43,1562056487	0,142857	0,264957	1129,77805447	1,09667557721
163,5	43,4175521877	0,152625	0,236874	1135,26242518	1,09137761676
164	44,0049138367	0,169719	0,216117	1147,50187217	1,07973680048
164,5	44,2657259247	0,173382	0,197802	1152,89809039	1,07468301867
165	44,5922754857	0,194139	0,184371	1159,62072798	1,06845278814
165,5	45,0486966397	0,197802	0,161172	1168,95385093	1,05992208248
166	45,3100431787	0,192918	0,145299	1174,26463256	1,05512843157
166,5	45,8316673547	0,199023	0,128205	1184,7913202	1,04575377864
167	46,1582169157	0,205128	0,120879	1191,33136039	1,04001291429
167,5	46,3538259817	0,203907	0,103785	1195,23044267	1,03662018282
168	46,9411876307	0,199023	0,100122	1206,85444166	1,02663582055
168,5	47,2025341697	0,194139	0,0854701	1211,98584069	1,02228917072
169	47,7893613677	0,19536	0,0720391	1223,41583806	1,01273823786
169,5	47,9855048847	0,201465	0,0622711	1227,20768959	1,00960905844
170	48,3115199947	0,194139	0,0537241	1233,47838177	1,00447646129
170,5	48,7684755997	0,19536	0,0512821	1242,20036884	0,99742362913
171	49,0944907097	0,199023	0,045177	1248,3748108	0,992490387727
171,5	49,6166493367	0,179487	0,045177	1258,17974845	0,984755955202
172	49,8779958757	0,180708	0,047619	1263,04804627	0,980960307616
172,5	50,1388079637	0,180708	0,04884	1267,88019018	0,977221672519
173	50,6609665907	0,180708	0,04884	1277,47533033	0,969881742982
173,5	50,9217786787	0,168498	0,047619	1282,2283067	0,966286575898
174	51,1831252177	0,172161	0,04884	1286,96437201	0,962730613955
174,5	51,7047493937	0,181929	0,043956	1296,33697899	0,955770004312
175	52,0312989547	0,17094	0,041514	1302,14982468	0,951503411142
175,5	52,3573140647	0,169719	0,040293	1307,91096329	0,947312190799
176	52,8794726917	0,17094	0,043956	1317,04992766	0,940738823925
176,5	53,0756162087	0,162393	0,046398	1320,454664	0,938313168771
177	53,5972403847	0,152625	0,046398	1329,43381582	0,931975691647
177,5	53,8585869237	0,153846	0,047619	1333,89120446	0,928861361303
178	54,1846020337	0,156288	0,0500611	1339,41263202	0,925032339086
178,5	54,6415576387	0,151404	0,042735	1347,07865311	0,919768119804
179	54,9675727487	0,15873	0,041514	1352,49563441	0,916084287797
179,5	55,1637162657	0,155067	0,041514	1355,73361692	0,913896346996
180	55,7510779147	0,142857	0,042735	1365,33474197	0,90746976687
180,5	56,0118900027	0,140415	0,046398	1369,55208373	0,904675342193
181	56,5340486297	0,137973	0,0500611	1377,91004156	0,899187873396
181,5	56,7948607177	0,137973	0,0512821	1382,0419297	0,896499573113
182	57,0562072567	0,136752	0,0500611	1386,15355948	0,893840362441
182,5	57,5778314327	0,125763	0,042735	1394,27369217	0,88863471136
183	57,9043809937	0,115995	0,039072	1399,29832011	0,885443784358
183,5	58,3613365987	0,113553	0,042735	1406,25316914	0,881064681087
184	58,6873517087	0,1221	0,039072	1411,16046129	0,878000790119
184,5	58,9486982477	0,10989	0,041514	1415,06135425	0,875580409483
185	59,4703224237	0,113553	0,0500611	1422,75908137	0,870843149921
185,5	59,7316689627	0,107448	0,041514	1426,57152946	0,868515860871
186	60,3190306117	0,10989	0,04884	1435,03135953	0,863395766075
186,5	60,5146396777	0,105006	0,042735	1437,81530567	0,861724030278
