Vernier Format 2
Bandlücke2-Si2.cmbl 26.09.2019 13:43:13 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

81	-25,8635090927	2,27228	0,019536	-720,539645332	-1,71954452198
81,5	-25,6679000267	1,77411	0,021978	-715,461190717	-1,73175011598
82	-25,3413504657	1,06838	0,013431	-706,96467291	-1,75256281888
82,5	-24,8191918387	0,449328	0,015873	-693,330984772	-1,78702528405
83	-24,4931767287	0,157509	0,017094	-684,789379105	-1,80931544473
83,5	-24,0362211237	0,0818071	0,017094	-672,77987456	-1,84161275753
84	-23,7754090357	0,0732601	0,015873	-665,906095249	-1,86062270467
84,5	-23,5140624967	0,0732601	0,018315	-659,004389782	-1,88010887213
85	-22,9267008477	0,0708181	0,020757	-643,443377958	-1,92557735839
85,5	-22,7310917817	0,0671551	0,020757	-638,246003374	-1,94125774929
86	-22,4050766717	0,0757021	0,013431	-629,567211022	-1,9680186298
86,5	-21,9481210667	0,0793651	0,010989	-617,368430451	-2,00690534029
87	-21,6215715057	0,0866911	0,015873	-608,626836081	-2,03573014949
87,5	-21,4259624397	0,0940171	0,01221	-603,380977301	-2,05342900524
88	-20,8386007907	0,0952381	0,010989	-587,587050069	-2,10862373474
88,5	-20,5777887027	0,0805861	0,01221	-580,554017906	-2,13416833195
89	-20,2512391417	0,0830281	0,014652	-571,731373214	-2,16710164607
89,5	-19,7948179877	0,0842491	0,023199	-559,368830883	-2,21499649532
90	-19,4682684267	0,0927961	0,015873	-550,502138827	-2,2506724545
90,5	-19,0113128217	0,0927961	0,018315	-538,064619975	-2,30269739731
91	-18,6852977117	0,0989011	0,025641	-529,170103278	-2,34140211687
91,5	-18,1631390847	0,0964591	0,02442	-514,888721022	-2,4063451954
92	-17,9023269967	0,108669	0,019536	-507,739250127	-2,4402289161
92,5	-17,6409804577	0,10989	0,00854701	-500,564575583	-2,47520511925
93	-17,1193562817	0,106227	0,018315	-486,213581386	-2,5482628364
93,5	-16,8580097427	0,117216	0,014652	-479,00815244	-2,58659480781
94	-16,5971976547	0,117216	0,010989	-471,807522754	-2,62607088748
94,5	-16,0750390277	0,112332	0,010989	-457,362278973	-2,70901221409
95	-15,7484894667	0,120879	0,013431	-448,309074968	-2,76371831217
95,5	-15,5528804007	0,106227	0,017094	-442,879049767	-2,79760354582
96	-14,9655187517	0,117216	0,021978	-426,543370901	-2,90474564727
96,5	-14,7699096857	0,115995	0,021978	-421,093064569	-2,9423424517
97	-14,4433601247	0,126984	0,017094	-411,983424858	-3,00740254399
97,5	-13,9217359487	0,128205	0,014652	-397,404217062	-3,11773239136
98	-13,6603894097	0,126984	0,013431	-390,087214185	-3,17621279279
98,5	-13,1382307827	0,120879	0,015873	-375,444016537	-3,3000925449
99	-12,8122156727	0,133089	0,017094	-366,28549603	-3,38260731978
99,5	-12,6166066067	0,14652	0,013431	-360,784672404	-3,43418136847
100	-12,0292449577	0,135531	0,018315	-344,242158356	-3,59921052645
100,5	-11,8331014407	0,137973	0,017094	-338,70980853	-3,65799858403
101	-11,2462742427	0,157509	0,019536	-322,134536655	-3,84621907625
101,5	-10,9849277037	0,168498	0,020757	-314,741673922	-3,93656163978
102	-10,7241156157	0,17094	0,025641	-307,357400988	-4,03113767886
102,5	-10,2019569887	0,167277	0,028083	-292,55473829	-4,23510488069
103	-9,87540742767	0,172161	0,021978	-283,284965185	-4,37368781357
103,5	-9,61459533967	0,189255	0,017094	-275,874659682	-4,49117001695
104	-9,09243671267	0,199023	0,018315	-261,021839425	-4,74672924967
104,5	-8,83162462467	0,199023	0,017094	-253,594834966	-4,88574619498
105	-8,57027808567	0,206349	0,015873	-246,147340455	-5,03357053425
105,5	-8,04865390967	0,212454	0,010989	-231,267653769	-5,35742884837
106	-7,72210434867	0,234432	0,014652	-221,942769723	-5,58252022152
106,5	-7,52649528267	0,235653	0,019536	-216,353524224	-5,72673823753
107	-6,93913363367	0,249084	0,018315	-199,555623644	-6,20879520895
107,5	-6,67832154567	0,250305	0,018315	-192,089854761	-6,45010639184
108	-6,41697500667	0,266178	0,014652	-184,604794752	-6,71163499119
108,5	-5,89481637967	0,262515	0,020757	-169,638633832	-7,30376077673
109	-5,63400429167	0,28083	0,019536	-162,157858726	-7,64070276787
109,5	-5,11184566467	0,300366	0,015873	-147,17103731	-8,41877602177
110	-4,78583055467	0,312576	0,017094	-137,807583904	-8,99079691334
110,5	-4,52448401567	0,336996	0,015873	-130,298234825	-9,50895460454
111	-4,00232538867	0,345543	0,019536	-115,286929838	-10,7470985804
111,5	-3,80671632267	0,387057	0,019536	-109,660919956	-11,2984643983
112	-3,48070121267	0,406593	0,014652	-100,28142886	-12,3552288204
112,5	-2,95854258567	0,452991	0,020757	-85,252229382	-14,5333442771
113	-2,63199302467	0,492063	0,019536	-75,8495332237	-16,3349719812
113,5	-2,17557187067	0,568987	0,014652	-62,7032426469	-19,7597436384
114	-1,91422533167	0,693529	0,013431	-55,1738378138	-22,4562953946
114,5	-1,65341324367	0,896215	0,017094	-47,658686005	-25,9973596391
115	-1,06605159467	1,35653	0,018315	-30,7308163201	-40,317835592
115,5	-0,870442528667	4,52503	0,019536	-25,0925227637	-49,3772591808
116	-0,283080879667	4,98657	0,020757	-8,16074298642	-151,824411339
116,5	-0,0217343406667	4,98657	0,021978	-0,626566816254	-1977,44273692
117	0,239077747333	4,98779	0,019536	6,89221514356	179,768038895
117,5	0,761236374333	4,98779	0,013431	21,9446008527	56,4603570746
118	1,08725148433	4,98657	0,017094	31,3418678679	39,5317855726
118,5	1,34859802333	3,47863	0,01221	38,8743685868	31,8719003045
119	1,87075665033	1,06349	0,014652	53,9213876998	22,9778952815
119,5	2,06636571633	0,639805	0,01221	59,5571583949	20,8035445846
120	2,39238082633	0,551893	0,014652	68,9485345173	17,9699250851
120,5	2,91453945333	0,484737	0,018315	83,9853541061	14,7525721977
121	3,17588599233	0,437118	0,020757	91,5089180713	13,5396639597
121,5	3,43669808033	0,40293	0,020757	99,0151984381	12,5132304893
