Vernier Format 2
Bandlücke2-Si_Lampe.cmbl 26.09.2019 13:47:23 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

39	7,02607099633	0,00732601	0,014652	202,043302024	6,13234879646
39,5	4,80703044433	0,00732601	0,014652	138,416603114	8,95123830617
40	2,52332132133	0,00610501	0,014652	72,71986939	17,0379843967
40,5	0,304280769333	0,00732601	0,014652	8,77189440471	141,246570334
41	-1,84902230967	0,00732601	0,014652	-53,2951509592	-23,2478936207
41,5	-4,13326588367	0,00610501	0,014652	-119,052227935	-10,4071970889
42	-6,28656896267	0,00610501	0,014652	-180,86847205	-6,85028178741
42,5	-8,76642160267	0,00732601	0,014652	-251,737256787	-4,92179829007
43	-10,8545216597	0,00732601	0,014652	-311,050343113	-3,98327803661
43,5	-13,2691712777	0,00854701	0,014652	-379,11903384	-3,26810286324
44	-15,4224743567	0,00732601	0,014652	-439,256161284	-2,82067756632
44,5	-17,7719209527	0,00610501	0,014652	-504,160560099	-2,4575504275
45	-19,9252240317	0,00854701	0,014652	-562,904642249	-2,20108328659
45,5	-22,2741361767	0,00610501	0,014652	-626,075713375	-1,97899387172
46	-24,4279737067	0,00610501	0,014652	-683,078388584	-1,81384745983
46,5	-26,5812767857	0,00488401	0,014652	-739,102123436	-1,67635832818
47	-28,9959264037	0,00610501	0,014652	-800,680189912	-1,54743431349
47,5	-31,0840264607	0,00610501	0,014652	-852,788110888	-1,45288141823
48	-33,4986760787	0,00854701	0,014652	-911,628509621	-1,3591062444
48,5	-35,6519791577	0,00732601	0,014652	-962,73796772	-1,28695454167
49	-37,6748761927	0,00854701	0,014652	-1009,51487475	-1,22732218315
49,5	-40,1547288327	0,00488401	0,014652	-1065,13572886	-1,16323203365
50	-42,2428288897	0,00854701	0,014652	-1110,42691523	-1,11578707523
50,5	-44,6574785077	0,00610501	0,014652	-1160,95855044	-1,06722156405
51	-46,7455785647	0,00610501	0,014652	-1202,99732659	-1,02992747582
51,5	-48,9640846657	0,00732601	0,014652	-1245,909873	-0,994453954372
52	-51,3135312617	0,00976801	0,014652	-1289,31755436	-0,960973497807
52,5	-53,4668343407	0,01221	0,014652	-1327,19932907	-0,933544775728
53	-55,6206718707	0,00610501	0,014652	-1363,21545648	-0,908880539837
53,5	-57,9695840157	0,00610501	0,014652	-1400,29616222	-0,884812822767
54	-60,1234215457	0,00732601	0,014652	-1432,23068732	-0,865084103399
54,5	-62,4071306687	0,00610501	0,014652	-1463,87945317	-0,846381167057
55	-64,6256367697	0,00732601	0,014652	-1492,39834832	-0,830207297797
55,5	-66,7142712777	0,00854701	0,014652	-1517,20387042	-0,816633824997
56	-69,0631834227	0,00610501	0,014652	-1542,69062035	-0,803142239707
56,5	-71,2170209527	0,00488401	0,014652	-1563,78326976	-0,792309282215
57	-73,3051210097	0,00610501	0,014652	-1582,12298248	-0,783124961664
57,5	-75,7849736497	0,00610501	0,014652	-1601,17226435	-0,773808057748
58	-77,8730737067	0,00610501	0,014652	-1614,88777072	-0,767235979161
58,5	-80,0263767857	0,00854701	0,014652	-1626,78525846	-0,761624801772
59	-82,3758233817	0,00732601	0,014652	-1637,14510779	-0,756805242311
59,5	-84,5291264607	0,00732601	0,014652	-1644,22308923	-0,753547379376
60	-86,9437760787	0,00732601	0,014652	-1649,39785426	-0,751183225323
60,5	-89,0970791577	0,00732601	0,014652	-1651,54204235	-0,750207968207
61	-91,1851792147	0,00610501	0,014652	-1651,39377621	-0,750275323697
61,5	-93,5998288327	0,00610501	0,014652	-1648,48810321	-0,751597780772
62	-95,6879288897	0,00488401	0,014652	-1643,61471679	-0,753826299644
62,5	-98,1025785077	0,00732601	0,014652	-1635,25826877	-0,757678480312
63	-100,255881587	0,00610501	0,014652	-1625,35622693	-0,76229443089
63,5	-102,409184666	0,00610501	0,014652	-1613,1587633	-0,76805831403
64	-103,975660547	0,00610501	0,014652	-1602,85279418	-0,772996749608
64,5	-104,040863569	0,00610501	0,014652	-1602,3977905	-0,773216243399
65	-103,975660547	0,00488401	0,014652	-1602,85279418	-0,772996749608
65,5	-104,040863569	0,00488401	0,014652	-1602,3977905	-0,773216243399
66	-103,975660547	0,00488401	0,014652	-1602,85279418	-0,772996749608
66,5	-104,040863569	0,00732601	0,014652	-1602,3977905	-0,773216243399
67	-103,975660547	0,00610501	0,014652	-1602,85279418	-0,772996749608
67,5	-103,975660547	0,00488401	0,014652	-1602,85279418	-0,772996749608
68	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
68,5	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
69	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
69,5	-104,040863569	0,00610501	0,014652	-1602,3977905	-0,773216243399
70	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
70,5	-103,975660547	0,00610501	0,014652	-1602,85279418	-0,772996749608
71	-103,975660547	0,00854701	0,014652	-1602,85279418	-0,772996749608
71,5	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
72	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
72,5	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
73	-103,975660547	0,00610501	0,014652	-1602,85279418	-0,772996749608
73,5	-104,040863569	0,00732601	0,014652	-1602,3977905	-0,773216243399
74	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
74,5	-104,040863569	0,00732601	0,014652	-1602,3977905	-0,773216243399
75	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
75,5	-104,040863569	0,00610501	0,014652	-1602,3977905	-0,773216243399
76	-103,975660547	0,00610501	0,014652	-1602,85279418	-0,772996749608
76,5	-103,975660547	0,00610501	0,014652	-1602,85279418	-0,772996749608
77	-103,975660547	0,00732601	0,014652	-1602,85279418	-0,772996749608
77,5	-104,040863569	0,00732601	0,014652	-1602,3977905	-0,773216243399
