Vernier Format 2
Bandlücke2-Si1.cmbl 26.09.2019 13:31:25 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
23	-61,928440723	0,108669	0,0586081	-1457,43653094	-0,850122783184
23,5	-61,732831657	0,114774	0,0598291	-1454,77442824	-0,851678429279
24	-61,145470008	0,111111	0,0586081	-1446,67907283	-0,856444268304
24,5	-60,884123469	0,101343	0,0610501	-1443,02812071	-0,858611126298
25	-60,558108359	0,120879	0,0561661	-1438,43168566	-0,861354774334
25,5	-60,101152754	0,118437	0,0512821	-1431,9107904	-0,865277368049
26	-59,840340666	0,111111	0,0525031	-1428,14806861	-0,867557102257
26,5	-59,318182039	0,117216	0,04884	-1420,52606405	-0,872212084913
27	-58,991632478	0,111111	0,0549451	-1415,69938276	-0,87518580222
27,5	-58,796023412	0,120879	0,0537241	-1412,78608018	-0,876990520632
28	-58,143458741	0,124542	0,0525031	-1402,94820516	-0,883140229582
28,5	-57,947849675	0,115995	0,04884	-1399,96374961	-0,885022916017
29	-57,621300114	0,117216	0,0525031	-1394,94516277	-0,888206958287
29,5	-57,16487896	0,123321	0,0525031	-1387,85475064	-0,892744719453
30	-56,838329399	0,124542	0,045177	-1382,72779585	-0,896054887821
30,5	-56,381373794	0,1221	0,046398	-1375,47805225	-0,900777731765
31	-56,055358684	0,1221	0,04884	-1370,25221736	-0,904213096173
31,5	-55,598403079	0,129426	0,046398	-1362,85285042	-0,909122360218
32	-55,272387969	0,137973	0,04884	-1357,520757	-0,912693226688
32,5	-55,01104143	0,133089	0,046398	-1353,2145939	-0,915597574537
33	-54,489417254	0,13431	0,046398	-1344,53579224	-0,921507636431
33,5	-54,293273737	0,137973	0,0537241	-1341,24347991	-0,923769635089
34	-53,705912088	0,152625	0,047619	-1331,29062787	-0,930675822442
34,5	-53,4451	0,147741	0,0512821	-1326,82624587	-0,933807274205
35	-52,922941373	0,15873	0,047619	-1317,80580682	-0,940199226308
35,5	-52,662129285	0,162393	0,0500611	-1313,25916951	-0,943454292014
36	-52,335579724	0,161172	0,047619	-1307,52820274	-0,94758950316
36,5	-51,813421097	0,163614	0,047619	-1298,27610723	-0,95434244927
37	-51,552609009	0,168498	0,046398	-1293,61436646	-0,957781570862
37,5	-51,030450382	0,168498	0,04884	-1284,20087761	-0,964802330849
38	-50,769638294	0,167277	0,047619	-1279,45895972	-0,968378071521
38,5	-50,508291755	0,180708	0,046398	-1274,6807317	-0,972008103035
39	-49,921464557	0,180708	0,045177	-1263,85522376	-0,980333804619
39,5	-49,72532104	0,177045	0,0525031	-1260,20724296	-0,983171622703
40	-49,137959391	0,181929	0,0500611	-1249,19502028	-0,991838728051
40,5	-48,942350325	0,190476	0,0500611	-1245,49842221	-0,994782472548
41	-48,616335215	0,186813	0,0525031	-1239,30518689	-0,999753743557
41,5	-48,15937961	0,189255	0,04884	-1230,5570162	-1,00686110736
42	-47,832830049	0,19536	0,04884	-1224,25741393	-1,01204206395
42,5	-47,311205873	0,200244	0,046398	-1214,11213467	-1,02049881936
43	-47,049859334	0,197802	0,043956	-1208,9912081	-1,02482134832
43,5	-46,789047246	0,200244	0,047619	-1203,8556766	-1,02919313675
44	-46,201685597	0,199023	0,0512821	-1192,19902471	-1,0392560087
44,5	-46,006076531	0,205128	0,0525031	-1188,28913858	-1,04267552381
45	-45,614323948	0,213675	0,0537241	-1180,41708442	-1,04962899669
45,5	-45,157368343	0,210012	0,0537241	-1171,16511171	-1,05792085813
46	-44,896556255	0,217338	0,0647131	-1165,85102291	-1,0627429883
46,5	-44,43960065	0,218559	0,0683761	-1156,48230434	-1,07135232018
47	-44,11358554	0,217338	0,0757021	-1149,75319246	-1,07762257859
47,5	-43,917442023	0,21978	0,0830281	-1145,68674487	-1,08144744237
48	-43,330080374	0,217338	0,101343	-1133,42944879	-1,09314258714
48,5	-43,134471308	0,216117	0,112332	-1129,32089792	-1,09711951872
49	-42,547109659	0,211233	0,123321	-1116,90510966	-1,10931536554
49,5	-42,286297571	0,202686	0,136752	-1111,35429327	-1,11485599822
50	-41,95974801	0,206349	0,15873	-1104,37194565	-1,12190463084
50,5	-41,503326856	0,200244	0,169719	-1094,55259793	-1,13196935656
51	-41,176777295	0,191697	0,188034	-1087,48461968	-1,13932645812
51,5	-40,71982169	0,189255	0,205128	-1077,53482772	-1,14984682455
52	-40,39380658	0,175824	0,218559	-1070,39421605	-1,15751746546
52,5	-39,871647953	0,161172	0,246642	-1058,88542558	-1,17009826566
53	-39,610835865	0,144078	0,271062	-1053,10392624	-1,17652205934
53,5	-39,349489326	0,126984	0,296703	-1047,28869123	-1,18305488293
54	-38,82786515	0,0964591	0,332112	-1035,61697906	-1,19638826425
54,5	-38,566518611	0,0610501	0,361416	-1029,73682721	-1,20322005318
55	-38,044359984	0,037851	0,379731	-1017,92450623	-1,21718260285
55,5	-37,783547896	0,00976801	0,389499	-1011,9926694	-1,22431716896
56	-37,261389269	0,00732601	0,401709	-1000,05394836	-1,23893316159
56,5	-37,000577181	0,00610501	0,404151	-994,059531349	-1,24640422523
57	-36,739230642	0,00732601	0,394383	-988,032169584	-1,25400775212
57,5	-36,217606466	0,00610501	0,389499	-975,940761916	-1,2695442678
58	-35,891056905	0,00732601	0,369963	-968,330009687	-1,27952246404
58,5	-35,368898278	0,00610501	0,35409	-956,095023446	-1,29589629651
59	-35,10808619	0,00732601	0,343101	-949,953991164	-1,30427369275
59,5	-34,846739651	0,00610501	0,324786	-943,780630404	-1,31280507364
60	-34,259912453	0,00610501	0,311355	-929,847621882	-1,33247638736
60,5	-34,063768936	0,00610501	0,295482	-925,168773997	-1,33921510845
61	-33,541610309	0,00610501	0,277167	-912,66039176	-1,35756959674
61,5	-33,280798221	0,00732601	0,267399	-906,384150914	-1,36697006314
62	-32,889045638	0,00732601	0,253968	-896,921677868	-1,3813915201
62,5	-32,432624484	0,00854701	0,238095	-885,8443331	-1,3986656049
63	-32,171277945	0,00854701	0,228327	-879,476096115	-1,40879326394
63,5	-31,649653769	0,00610501	0,210012	-866,711091935	-1,42954210639
64	-31,38830723	0,00610501	0,20757	-860,288432442	-1,44021464578
64,5	-30,866148603	0,00610501	0,197802	-847,402775354	-1,46211463549
65	-30,605336515	0,00732601	0,190476	-840,940117894	-1,47335104324
65,5	-30,344524427	0,00610501	0,190476	-834,460035365	-1,48479249753
66	-29,757162778	0,00610501	0,181929	-819,803459665	-1,51133785225
66,5	-29,561019261	0,00854701	0,18315	-814,889778405	-1,52045102643
67	-28,973657612	0,00610501	0,179487	-800,118624027	-1,54852038535
67,5	-28,712845524	0,00610501	0,184371	-793,532589536	-1,56137254643
68	-28,452033436	0,00732601	0,17094	-786,930112304	-1,57447272715
68,5	-27,929874809	0,00732601	0,174603	-773,66276448	-1,60147296327
69	-27,66852827	0,00610501	0,174603	-766,99810303	-1,61538861062
69,5	-27,146904094	0,00610501	0,17094	-753,648465087	-1,64400255211
70	-26,820354533	0,00732601	0,164835	-745,259400561	-1,66250838173
70,5	-26,624745467	0,00488401	0,169719	-740,222588693	-1,67382084649
71	-26,037383818	0,00610501	0,162393	-725,046778646	-1,70885525802
71,5	-25,77657173	0,00610501	0,148962	-718,2835877	-1,72494544107
72	-25,254413103	0,00610501	0,1221	-704,698760978	-1,7581980679
72,5	-24,993066564	0,00732601	0,0842491	-697,877346787	-1,77538360531
73	-24,470907937	0,00732601	0,0708181	-684,205124027	-1,81086045177
73,5	-24,210095849	0,00610501	0,0537241	-677,354658086	-1,82917469484
74	-23,949283761	0,00610501	0,0512821	-670,490156721	-1,84790184849
74,5	-23,427125134	0,00732601	0,047619	-656,705479693	-1,88669051548
75	-23,100575573	0,00610501	0,0512821	-648,056972333	-1,91186894501
75,5	-22,644154419	0,00610501	0,0500611	-635,933667651	-1,94831640944
76	-22,317604858	0,00488401	0,04884	-627,235159059	-1,97533569684
76,5	-22,121995792	0,00610501	0,0525031	-622,014820042	-1,99191395458
77	-21,534634143	0,00732601	0,0525031	-606,296215444	-2,04355555657
77,5	-21,339025077	0,00610501	0,0549451	-601,047223453	-2,06140208565
78	-21,012475516	0,00732601	0,047619	-592,268983078	-2,09195489786
78,5	-20,490316889	0,00732601	0,0525031	-578,192560846	-2,14288471333
79	-20,164301779	0,00610501	0,0537241	-569,37937643	-2,17605352651
79,5	-19,642143152	0,00610501	0,0525031	-555,225545774	-2,23152556547
80	-19,381331064	0,00732601	0,0537241	-548,138531478	-2,26037749373
80,5	-18,924375459	0,00488401	0,0549451	-535,694440326	-2,31288568021
81	-18,598360349	0,00488401	0,0561661	-526,795326745	-2,35195708295
81,5	-18,33701381	0,00732601	0,0573871	-519,649116879	-2,38430117507
82	-17,814855183	0,00732601	0,0573871	-505,3390793	-2,45181908693
82,5	-17,554043095	0,00732601	0,0622711	-498,175592279	-2,48707487722
83	-16,966681446	0,00610501	0,0598291	-482,005493965	-2,57051011973
83,5	-16,705869358	0,00732601	0,0622711	-474,808981782	-2,60947043451
84	-16,444522819	0,00610501	0,0598291	-467,587854001	-2,64976942707
84,5	-15,987567214	0,00732601	0,0549451	-454,938670011	-2,72344401932
85	-15,661552104	0,00732601	0,0586081	-445,89637177	-2,7786725312
85,5	-15,139393477	0,00610501	0,0622711	-431,383915933	-2,87215158989
86	-14,878581389	0,00732601	0,0634921	-424,121622533	-2,92133184014
86,5	-14,61723485	0,00732601	0,0512821	-416,835632259	-2,97239464219
87	-14,095610674	0,00732601	0,0573871	-402,267672522	-3,08003870217
87,5	-13,834264135	0,00732601	0,0598291	-394,956153681	-3,13705708457
88	-13,312105508	0,00732601	0,0561661	-380,323609387	-3,2577520023
88,5	-13,05129342	0,00854701	0,0561661	-373,002920709	-3,32168980781
89	-12,724743859	0,00854701	0,0573871	-363,826179836	-3,40547236199
89,5	-12,268322705	0,00610501	0,0561661	-350,980032905	-3,53011534515
90	-11,941773144	0,00610501	0,0512821	-341,775456011	-3,62518717541
90,5	-11,419614517	0,00732601	0,0610501	-327,034227217	-3,78859427205
91	-11,158802429	0,00732601	0,0586081	-319,660908793	-3,8759822234
91,5	-10,636643802	0,00732601	0,0586081	-304,879411212	-4,06390183933
92	-10,375831714	0,00610501	0,0598291	-297,48666787	-4,16489252736
92,5	-10,114485175	0,00854701	0,0634921	-290,072592405	-4,27134459595
93	-9,592860999	0,00854701	0,0647131	-275,256874073	-4,50124998393
93,5	-9,33151446	0,00976801	0,0598291	-267,825179279	-4,62615204193
94	-9,070702372	0,00854701	0,0586081	-260,403126844	-4,7580073827
94,5	-8,548543745	0,00976801	0,0659341	-245,527752288	-5,04627272663
95	-8,222528635	0,00854701	0,0622711	-236,229740071	-5,24489422723
95,5	-8,026385118	0,00732601	0,0622711	-230,631985853	-5,37219499462
96	-7,439023469	0,00732601	0,0659341	-213,853324109	-5,7936906296
96,5	-7,178211381	0,01221	0,0720391	-206,395616429	-6,00303447059
97	-6,590849732	0,00854701	0,0647131	-189,585067437	-6,53532483729
97,5	-6,395240666	0,00976801	0,0634921	-183,982140189	-6,73434931635
98	-6,133894127	0,015873	0,0695971	-176,492926901	-7,0201113538
98,5	-5,612269951	0,021978	0,0671551	-161,534306993	-7,67019726686
99	-5,28572039	0,026862	0,0708181	-152,162950098	-8,14258660996
99,5	-4,828764785	0,021978	0,0683761	-139,040956075	-8,91104344343
100	-4,502749675	0,037851	0,0732601	-129,673611195	-9,55475820089
100,5	-4,241403136	0,035409	0,0744811	-122,161332723	-10,1423255001
101	-3,654575938	0,0549451	0,0708181	-105,284247469	-11,7681422414
101,5	-3,458432421	0,0561661	0,0720391	-99,640631336	-12,4346863663
102	-2,871070772	0,0598291	0,0757021	-82,7338173387	-14,975738336
102,5	-2,675461706	0,0634921	0,0879121	-77,1013229867	-16,0697631636
103	-2,349446596	0,0842491	0,0989011	-67,7118678084	-18,2981217341
103,5	-1,892490991	0,107448	0,111111	-54,5476166814	-22,7140996322
104	-1,56594143	0,151404	0,126984	-45,1380066348	-27,4491518871
104,5	-1,044317254	0,249084	0,163614	-30,1043557444	-41,1568349284
105	-0,782970715	0,446886	0,306471	-22,5711107901	-54,8931779
105,5	-0,522158627	2,61661	1,3663	-15,0528029643	-82,3102516479
106	0	4,98901	4,95482	0	 
106,5	0,260812088	4,98657	4,98901	7,51877600925	164,787459884
107	0,782970715	4,98657	4,98901	22,5711107901	54,8931779
107,5	1,044317254	4,98657	3,8779	30,1043557444	41,1568349284
108	1,370332364	3,52625	0,852259	39,5007590512	31,366485854
108,5	1,827287969	0,825397	0,289377	52,6689065496	23,5243159801
109	2,153303079	0,246642	0,133089	62,0617264547	19,9639950543
109,5	2,349446596	0,128205	0,0879121	67,7118678084	18,2981217341
110	2,936808245	0,0903541	0,0744811	84,6264915566	14,6408054642
110,5	3,197620333	0,0744811	0,0757021	92,1345160031	13,4477289701
111	3,71977896	0,0622711	0,0732601	107,160056948	11,5621439115
111,5	3,980591048	0,0537241	0,0805861	114,661882786	10,80568337
112	4,241937587	0,046398	0,0805861	122,176697902	10,1410499815
112,5	4,763561763	0,035409	0,0781441	137,167837528	9,03272970056
113	5,090111324	0,037851	0,0732601	146,54695197	8,45462824945
113,5	5,28572039	0,032967	0,0695971	152,162950098	8,14258660996
114	5,807879017	0,02442	0,0720391	167,14542504	7,41270662779
114,5	6,068691105	0,026862	0,0720391	174,623873984	7,09524976016
115	6,656052754	0,020757	0,0622711	191,452222029	6,47158850843
115,5	6,917399293	0,019536	0,0659341	198,933632037	6,22820780636
116	7,178211381	0,017094	0,0634921	206,395616429	6,00303447059
116,5	7,700370008	0,00732601	0,0708181	221,321869	5,59818153351
117	8,026385118	0,01221	0,0671551	230,631985853	5,37219499462
117,5	8,222528635	0,00854701	0,0634921	236,229740071	5,24489422723
118	8,809890284	0,015873	0,0683761	252,975678612	4,89770402751
118,5	9,070702372	0,00732601	0,0634921	260,403126844	4,7580073827
119	9,592860999	0,00854701	0,0586081	275,256874073	4,50124998393
119,5	9,853673087	0,00732601	0,0622711	282,667661808	4,38323928557
120	10,375831714	0,00732601	0,0683761	297,48666787	4,16489252736
120,5	10,636643802	0,00732601	0,0586081	304,879411212	4,06390183933
121	10,963193363	0,00610501	0,0573871	314,126564829	3,94427004502
121,5	11,420148968	0,00732601	0,0549451	327,049329571	3,78841932385
122	11,746164078	0,00610501	0,0634921	336,256412716	3,68468809261
122,5	12,006976166	0,00610501	0,0598291	343,614255045	3,60578754172
123	12,529134793	0,00732601	0,0598291	358,323467842	3,45776961655
123,5	12,790481332	0,00732601	0,0512821	365,67450306	3,38825920219
124	13,05129342	0,00732601	0,0549451	373,002920709	3,32168980781
124,5	13,573452047	0,00732601	0,0561661	387,65139447	3,19617062566
125	13,899467157	0,00732601	0,0512821	396,781070664	3,12262880366
125,5	14,095610674	0,00732601	0,0512821	402,267672522	3,08003870217
126	14,682972323	0,00854701	0,0512821	418,669126992	2,95937751346
126,5	14,943784411	0,00610501	0,0610501	425,938025658	2,90887388625
127	15,204596499	0,00732601	0,0549451	433,198098489	2,8601233577
127,5	15,726755126	0,00610501	0,0634921	447,705995716	2,76744115972
128	16,053304687	0,00732601	0,0500611	456,760178091	2,7125832317
128,5	16,509725841	0,00732601	0,046398	469,390360837	2,63959404235
129	16,836275402	0,00854701	0,0512821	478,408477009	2,58983705253
129,5	17,09708749	0,00610501	0,046398	485,600014016	2,55148262817
130	17,619246117	0,00732601	0,0500611	499,967437586	2,47816138983
130,5	17,880058205	0,00610501	0,0525031	507,128320739	2,4431686209
131	18,402216832	0,00732601	0,0561661	521,433033887	2,37614404819
131,5	18,663563371	0,00854701	0,0549451	528,576523149	2,34403146136
132	18,989578481	0,00610501	0,0586081	537,472190987	2,30523554665
132,5	19,446534086	0,00610501	0,0561661	549,911355599	2,253090407
133	19,772549196	0,00732601	0,0573871	558,764747794	2,21739113803
133,5	20,033895735	0,00610501	0,047619	565,848925012	2,18963038584
134	20,556054362	0,00610501	0,04884	579,967386877	2,1363270212
134,5	20,81686645	0,00732601	0,046398	587,001427078	2,11072740686
135	21,077678538	0,00610501	0,0500611	594,02330406	2,08577675578
135,5	21,599837165	0,00854701	0,0561661	608,04431208	2,03768043773
136	21,861183704	0,00732601	0,0512821	615,043100901	2,0144929651
136,5	22,38280788	0,00732601	0,0500611	628,973650453	1,96987584314
137	22,709357441	0,00732601	0,0573871	637,668056996	1,94301719587
137,5	23,231516068	0,00610501	0,0549451	651,527411986	1,90168514357
138	23,492328156	0,00610501	0,046398	658,429804295	1,88174956832
138,5	23,753140244	0,00854701	0,043956	665,318553321	1,8622658181
139	24,275298871	0,00610501	0,0500611	679,068595942	1,82455794216
139,5	24,53664541	0,00488401	0,0537241	685,929546897	1,80630795918
140	24,797457498	0,00610501	0,0586081	692,762239708	1,78849239895
140,5	25,319616125	0,00610501	0,0659341	706,398347317	1,75396786347
141	25,645631235	0,00610501	0,0793651	714,8825126	1,733151921
141,5	25,841774752	0,00732601	0,108669	719,975786245	1,72089120728
142	26,429136401	0,00610501	0,140415	735,177149133	1,68530809406
142,5	26,689948489	0,00610501	0,168498	741,902487516	1,6700307936
143	27,212107116	0,00732601	0,196581	755,32060862	1,64036302712
143,5	27,472919204	0,00610501	0,202686	761,999379254	1,62598557654
144	27,734265743	0,00610501	0,205128	768,675997891	1,61186247964
144,5	28,255889919	0,00610501	0,210012	781,953974684	1,5844922337
145	28,517236458	0,00732601	0,20757	788,582265643	1,57117406006
145,5	29,039395085	0,00732601	0,201465	801,776017966	1,54531935632
146	29,365410195	0,00488401	0,206349	809,979974917	1,52966744657
146,5	29,626756734	0,00732601	0,208791	816,537664848	1,51738254503
147	30,213583932	0,00732601	0,212454	831,200187309	1,49061564099
147,5	30,409727449	0,00610501	0,211233	836,08168226	1,48191262443
148	30,997089098	0,00488401	0,217338	850,640734965	1,4565491036
148,5	31,192698164	0,00610501	0,223443	855,469569182	1,44832738023
149	31,518713274	0,00610501	0,224664	863,495440787	1,43486571147
149,5	32,040871901	0,00732601	0,229548	876,291637648	1,41391284222
150	32,30221844	0,00610501	0,233211	882,669021675	1,4036971612
150,5	32,563030528	0,00732601	0,245421	889,015055638	1,39367718482
151	33,085189155	0,00732601	0,251526	901,664638036	1,3741250879
151,5	33,346001243	0,00610501	0,266178	907,954976943	1,36460510869
152	33,86815987	0,00732601	0,277167	920,491876898	1,34601948273
152,5	34,128971958	0,00610501	0,294261	926,725346088	1,33696569888
153	34,455521519	0,00732601	0,301587	934,502868232	1,32583862727
153,5	34,977680146	0,00854701	0,313797	946,876085578	1,30851335129
154	35,238492234	0,00610501	0,338217	953,02697576	1,30006813187
154,5	35,760650861	0,00610501	0,349206	965,281888841	1,2835628787
155	36,021462949	0,00732601	0,367521	971,373114351	1,27551399323
155,5	36,543621576	0,00610501	0,389499	983,507434675	1,2597769537
156	36,870171137	0,00610501	0,401709	991,054590874	1,25018340201
156,5	37,065780203	0,00610501	0,412698	995,560071508	1,24452560469
157	37,653141852	0,00732601	0,422466	1009,01887974	1,2279254877
157,5	37,91395394	0,00854701	0,424908	1014,96121668	1,22073629971
158	38,370909545	0,00732601	0,426129	1025,32170635	1,20840121917
158,5	38,696924655	0,00732601	0,420024	1032,67357643	1,19979829859
159	38,958271194	0,015873	0,413919	1038,54299208	1,19301753461
159,5	39,480429821	0,040293	0,389499	1050,20498608	1,17976967965
160	39,741241909	0,0610501	0,371184	1055,99741107	1,17329833105
160,5	40,132994492	0,102564	0,334554	1064,65676358	1,16375534574
161	40,589415646	0,118437	0,299145	1074,68275654	1,1528983716
161,5	40,785559163	0,141636	0,273504	1078,97043692	1,14831691176
162	41,372920812	0,152625	0,247863	1091,73428511	1,13489153624
162,5	41,568529878	0,164835	0,225885	1095,95962899	1,13051609496
163	41,894544988	0,161172	0,206349	1102,97345787	1,12332712194
163,5	42,416703615	0,186813	0,185592	1114,1325872	1,11207590033
164	42,743253176	0,192918	0,17094	1121,06435568	1,10519970929
164,5	42,938862242	0,199023	0,151404	1125,1991842	1,1011383739
165	43,526223891	0,196581	0,139194	1137,53596025	1,08919633602
165,5	43,787035979	0,200244	0,118437	1142,97573287	1,08401251608
166	44,309194606	0,201465	0,117216	1153,79514055	1,07384747644
166,5	44,570006694	0,200244	0,103785	1159,16347728	1,06887425655
167	44,831353233	0,206349	0,0879121	1164,51872179	1,06395884997
167,5	45,35351186	0,194139	0,0781441	1175,14558596	1,05433744959
168	45,614323948	0,200244	0,0695971	1180,41708442	1,04962899669
168,5	46,136482575	0,19536	0,0549451	1190,89727106	1,04039200535
169	46,462497685	0,196581	0,0537241	1197,39058281	1,03475007887
169,5	46,723844224	0,199023	0,04884	1202,5678919	1,03029526095
170	47,246002851	0,189255	0,047619	1212,83688191	1,02157183582
170,5	47,506814939	0,18315	0,045177	1217,92845228	1,01730113759
171	48,028973566	0,177045	0,046398	1228,04608198	1,00891979395
171,5	48,289785654	0,191697	0,043956	1233,06157583	1,00481599969
172	48,551132193	0,178266	0,047619	1238,06171847	1,00075786329
172,5	49,072756369	0,172161	0,042735	1247,96443658	0,992816753173
173	49,39930593	0,172161	0,043956	1254,11118825	0,987950679018
173,5	49,660118018	0,166056	0,047619	1258,9912898	0,984121184981
174	50,182276645	0,162393	0,0500611	1268,682996	0,976603299566
174,5	50,443088733	0,164835	0,04884	1273,48447994	0,972921161991
175	50,96524736	0,15873	0,043956	1283,01788898	0,965691913292
175,5	51,226593899	0,156288	0,046398	1287,74950748	0,962143641136
176	51,552609009	0,161172	0,0512821	1293,61436646	0,957781570862
176,5	52,009564614	0,159951	0,046398	1301,76424772	0,951785242355
177	52,335579724	0,163614	0,045177	1307,52820274	0,94758950316
177,5	52,857738351	0,150183	0,039072	1316,67170378	0,941009058252
178	53,11908489	0,147741	0,043956	1321,20711712	0,937778781196
178,5	53,379896978	0,15873	0,046398	1325,70585095	0,934596463545
179	53,902055605	0,142857	0,045177	1334,62989394	0,928347256138
179,5	54,162867693	0,144078	0,041514	1339,04588403	0,925285693926
180	54,424214232	0,142857	0,041514	1343,44309158	0,922257152362
180,5	54,945838408	0,133089	0,046398	1352,13586272	0,916328036377
181	55,272387969	0,129426	0,0500611	1357,520757	0,912693226688
181,5	55,729343574	0,117216	0,04884	1364,98201859	0,907704265054
182	56,055358684	0,103785	0,0512821	1370,25221736	0,904213096173
182,5	56,316170772	0,114774	0,047619	1374,43644253	0,901460381625
183	56,838329399	0,117216	0,045177	1382,72779585	0,896054887821
183,5	57,099675938	0,112332	0,045177	1386,83463467	0,893401396985
184	57,687037587	0,114774	0,040293	1395,95909907	0,887561820991
184,5	57,882646653	0,105006	0,041514	1398,9653033	0,885654559894
185	58,470008302	0,113553	0,047619	1407,8939999	0,880037843821
185,5	58,73082039	0,0989011	0,046398	1411,81131836	0,877596024264
186	58,992166929	0,105006	0,04884	1415,70732001	0,875180895434
186,5	59,513791105	0,106227	0,046398	1423,39524445	0,870453940909
187	59,775137644	0,0940171	0,047619	1427,20276127	0,868131728457
187,5	60,297296271	0,102564	0,0500611	1434,72099911	0,863582536793
188	60,558108359	0,113553	0,045177	1438,43168566	0,861354774334
188,5	60,818920447	0,111111	0,045177	1442,11256657	0,859156232824
189	61,406282096	0,101343	0,043956	1450,29255158	0,854310393202
189,5	61,667628635	0,103785	0,045177	1453,8832911	0,852200453494
190	61,928440723	0,0903541	0,046398	1457,43653094	0,850122783184
190,5	62,45059935	0,0830281	0,047619	1464,45946546	0,84604595021
191	62,711411438	0,105006	0,0512821	1467,92182632	0,844050396816
191,5	63,233570065	0,0903541	0,04884	1474,76216562	0,840135466507
192	63,494382153	0,0915751	0,0512821	1478,13300093	0,838219564291
192,5	63,755728692	0,0866911	0,04884	1481,48002112	0,836325824401
193	64,343090341	0,0879121	0,045177	1488,88967397	0,832163740312
193,5	64,538699407	0,0903541	0,046398	1491,32261776	0,830806148347
194	65,126061056	0,0879121	0,04884	1498,52352448	0,826813846934
194,5	65,386873144	0,0757021	0,046398	1501,6705707	0,825081095797
195	65,909031771	0,0781441	0,046398	1507,87753965	0,821684763795
195,5	66,17037831	0,0744811	0,04884	1510,93720559	0,820020842308
196	66,49639342	0,0671551	0,042735	1514,70989245	0,817978416972
