Record Length,2.500000e+03,,  -0.000001400000, -46.80000,
Sample Interval,2.000000e-08,,  -0.000001380000, -46.40000,
Trigger Point,7.000000000000e+01,,  -0.000001360000, -46.40000,
,,,  -0.000001340000, -46.80000,
,,,  -0.000001320000, -46.80000,
,,,  -0.000001300000, -46.80000,
Source,CH2,,  -0.000001280000, -46.80000,
Vertical Units,V,,  -0.000001260000, -46.40000,
Vertical Scale,1.000000e+01,,  -0.000001240000, -46.40000,
Vertical Offset,1.120000e+01,,  -0.000001220000, -46.40000,
Horizontal Units,s,,  -0.000001200000, -47.20000,
Horizontal Scale,5.000000e-06,,  -0.000001180000, -46.80000,
Pt Fmt,Y,,  -0.000001160000, -46.40000,
Yzero,0.000000e+00,,  -0.000001140000, -46.80000,
Probe Atten,1.000000e+01,,  -0.000001120000, -46.80000,
Model Number,TDS1002B,,  -0.000001100000, -46.80000,
Serial Number,C052304,,  -0.000001080000, -46.40000,
Firmware Version,FV:v22.01,,  -0.000001060000, -46.80000,
,,,-00.000001040000, -46.80000,
,,,-00.000001020000, -46.40000,
,,,-00.000001000000, -46.80000,
,,,-00.000000980000, -46.40000,
,,,-00.000000960000, -46.40000,
,,,-00.000000940000, -46.80000,
,,,-00.000000920000, -46.40000,
,,,-00.000000900000, -46.80000,
,,,-00.000000880000, -46.80000,
,,,-00.000000860000, -46.80000,
,,,-00.000000840000, -47.20000,
,,,-00.000000820000, -46.80000,
,,,-00.000000800000, -46.80000,
,,,-00.000000780000, -46.40000,
,,,-00.000000760000, -46.40000,
,,,-00.000000740000, -46.80000,
,,,-00.000000720000, -46.40000,
,,,-00.000000700000, -47.20000,
,,,-00.000000680000, -46.40000,
,,,-00.000000660000, -46.80000,
,,,-00.000000640000, -46.80000,
,,,-00.000000620000, -46.80000,
,,,-00.000000600000, -46.40000,
,,,-00.000000580000, -46.40000,
,,,-00.000000560000, -46.00000,
,,,-00.000000540000, -46.40000,
,,,-00.000000520000, -47.20000,
,,,-00.000000500000, -46.80000,
,,,-00.000000480000, -46.40000,
,,,-00.000000460000, -47.20000,
,,,-00.000000440000, -46.40000,
,,,-00.000000420000, -46.80000,
,,,-00.000000400000, -46.40000,
,,,-00.000000380000, -46.80000,
,,,-00.000000360000, -46.80000,
,,,-00.000000340000, -46.40000,
,,,-00.000000320000, -46.40000,
,,,-00.000000300000, -46.00000,
,,,-00.000000280000, -46.80000,
,,,-00.000000260000, -46.80000,
,,,-00.000000240000, -46.40000,
,,,-00.000000220000, -46.80000,
,,,-00.000000200000, -46.40000,
,,,-00.000000180000, -46.40000,
,,,-00.000000160000, -46.80000,
,,,-00.000000140000, -46.80000,
,,,-00.000000120000, -46.00000,
,,,-00.000000100000, -46.80000,
,,,-00.000000080000, -46.80000,
,,,-00.000000060000, -46.80000,
,,,-00.000000040000, -46.80000,
,,,-00.000000020000, -47.20000,
,,,-00.000000000000, -46.80000,
,,,00.000000020000, -46.80000,
,,,00.000000040000, -46.80000,
,,,00.000000060000, -46.80000,
