Time,CH A,CH B,
5.27264E-3,1.9638E-1,-2.39713E+0,
5.28264E-3,3.638E-2,-2.59713E+0,
5.29265E-3,1.9638E-1,-2.43713E+0,
5.30265E-3,3.638E-2,-2.55713E+0,
5.31266E-3,1.9638E-1,-2.43713E+0,
5.32266E-3,3.638E-2,-2.55713E+0,
5.33267E-3,1.9638E-1,-2.43713E+0,
5.34267E-3,3.638E-2,-2.55713E+0,
5.35268E-3,1.9638E-1,-2.43713E+0,
5.36268E-3,3.638E-2,-2.55713E+0,
5.37269E-3,1.9638E-1,-2.43713E+0,
5.38269E-3,3.638E-2,-2.51713E+0,
5.3927E-3,2.7638E-1,-2.39713E+0,
5.4027E-3,3.638E-2,-2.55713E+0,
5.41271E-3,2.7638E-1,-2.39713E+0,
5.42271E-3,3.638E-2,-2.51713E+0,
5.43272E-3,2.7638E-1,-2.39713E+0,
5.44272E-3,3.638E-2,-2.51713E+0,
5.45273E-3,2.7638E-1,-2.39713E+0,
5.46273E-3,3.638E-2,-2.51713E+0,
5.47274E-3,2.7638E-1,-2.39713E+0,
5.48274E-3,3.638E-2,-2.51713E+0,
5.49275E-3,2.7638E-1,-2.35713E+0,
5.50275E-3,3.638E-2,-2.51713E+0,
5.51276E-3,2.7638E-1,-2.35713E+0,
5.52276E-3,1.1638E-1,-2.47713E+0,
5.53277E-3,2.7638E-1,-2.35713E+0,
5.54277E-3,1.1638E-1,-2.47713E+0,
5.55278E-3,2.7638E-1,-2.35713E+0,
5.56278E-3,1.1638E-1,-2.47713E+0,
5.57279E-3,2.7638E-1,-2.35713E+0,
5.58279E-3,1.1638E-1,-2.43713E+0,
5.5928E-3,2.7638E-1,-2.31713E+0,
5.6028E-3,1.1638E-1,-2.43713E+0,
5.61281E-3,2.7638E-1,-2.31713E+0,
5.62281E-3,1.1638E-1,-2.43713E+0,
5.63282E-3,2.7638E-1,-2.31713E+0,
5.64282E-3,1.1638E-1,-2.39713E+0,
5.65283E-3,3.5638E-1,-2.27713E+0,
5.66283E-3,1.1638E-1,-2.43713E+0,
5.67284E-3,3.5638E-1,-2.27713E+0,
5.68284E-3,1.1638E-1,-2.39713E+0,
5.69285E-3,3.5638E-1,-2.23713E+0,
5.70285E-3,1.1638E-1,-2.39713E+0,
5.71286E-3,3.5638E-1,-2.23713E+0,
5.72286E-3,1.9638E-1,-2.35713E+0,
5.73287E-3,3.5638E-1,-2.23713E+0,
5.74287E-3,1.9638E-1,-2.35713E+0,
5.75288E-3,3.5638E-1,-2.23713E+0,
5.76288E-3,1.9638E-1,-2.35713E+0,
5.77289E-3,3.5638E-1,-2.19713E+0,
5.78289E-3,1.9638E-1,-2.31713E+0,
5.7929E-3,3.5638E-1,-2.19713E+0,
5.8029E-3,1.9638E-1,-2.31713E+0,
5.81291E-3,3.5638E-1,-2.19713E+0,
5.82291E-3,1.9638E-1,-2.27713E+0,
5.83292E-3,4.3638E-1,-2.15713E+0,
5.84292E-3,1.9638E-1,-2.27713E+0,
5.85293E-3,3.5638E-1,-2.15713E+0,
5.86293E-3,1.9638E-1,-2.27713E+0,
5.87294E-3,4.3638E-1,-2.11713E+0,
5.88294E-3,1.9638E-1,-2.23713E+0,
5.89295E-3,4.3638E-1,-2.11713E+0,
5.90295E-3,2.7638E-1,-2.23713E+0,
5.91296E-3,4.3638E-1,-2.11713E+0,
5.92296E-3,1.9638E-1,-2.23713E+0,
5.93297E-3,4.3638E-1,-2.07713E+0,
5.94297E-3,1.9638E-1,-2.19713E+0,
5.95298E-3,4.3638E-1,-2.07713E+0,
5.96298E-3,2.7638E-1,-2.19713E+0,
5.97299E-3,4.3638E-1,-2.03713E+0,
5.98299E-3,1.9638E-1,-2.15713E+0,
5.993E-3,4.3638E-1,-1.99713E+0,
6.003E-3,1.9638E-1,-2.15713E+0,
6.01301E-3,5.1638E-1,-2.03713E+0,
6.02301E-3,2.7638E-1,-2.11713E+0,
6.03302E-3,4.3638E-1,-1.99713E+0,
6.04302E-3,2.7638E-1,-2.11713E+0,
6.05303E-3,4.3638E-1,-1.95713E+0,
6.06303E-3,2.7638E-1,-2.07713E+0,
6.07304E-3,5.1638E-1,-1.95713E+0,
6.08304E-3,2.7638E-1,-2.07713E+0,
6.09305E-3,5.1638E-1,-1.91713E+0,
6.10305E-3,2.7638E-1,-2.03713E+0,
6.11306E-3,5.1638E-1,-1.91713E+0,
6.12306E-3,2.7638E-1,-2.03713E+0,
6.13307E-3,5.1638E-1,-1.87713E+0,
6.14307E-3,2.7638E-1,-1.99713E+0,
6.15308E-3,5.1638E-1,-1.87713E+0,
6.16308E-3,2.7638E-1,-1.99713E+0,
6.17309E-3,5.1638E-1,-1.87713E+0,
6.18309E-3,2.7638E-1,-1.95713E+0,
6.1931E-3,5.1638E-1,-1.83713E+0,
6.2031E-3,3.5638E-1,-1.95713E+0,
6.21311E-3,5.1638E-1,-1.83713E+0,
6.22311E-3,3.5638E-1,-1.91713E+0,
6.23312E-3,5.1638E-1,-1.79713E+0,
6.24312E-3,2.7638E-1,-1.91713E+0,
6.25313E-3,5.9638E-1,-1.79713E+0,
6.26313E-3,3.5638E-1,-1.87713E+0,
6.27314E-3,5.1638E-1,-1.75713E+0,
6.28314E-3,3.5638E-1,-1.87713E+0,
6.29315E-3,5.9638E-1,-1.71713E+0,
6.30315E-3,3.5638E-1,-1.83713E+0,
6.31316E-3,5.9638E-1,-1.71713E+0,
6.32316E-3,3.5638E-1,-1.83713E+0,
6.33317E-3,5.9638E-1,-1.71713E+0,
6.34317E-3,3.5638E-1,-1.79713E+0,
6.35318E-3,5.9638E-1,-1.67713E+0,
6.36318E-3,3.5638E-1,-1.79713E+0,
6.37319E-3,5.9638E-1,-1.67713E+0,
6.38319E-3,3.5638E-1,-1.75713E+0,
6.3932E-3,5.9638E-1,-1.63713E+0,
6.4032E-3,4.3638E-1,-1.71713E+0,
6.41321E-3,5.9638E-1,-1.55713E+0,
6.42321E-3,3.5638E-1,-1.71713E+0,
6.43322E-3,5.9638E-1,-1.55713E+0,
6.44322E-3,3.5638E-1,-1.71713E+0,
6.45323E-3,5.9638E-1,-1.55713E+0,
6.46323E-3,4.3638E-1,-1.67713E+0,
6.47324E-3,5.9638E-1,-1.51713E+0,
6.48324E-3,4.3638E-1,-1.63713E+0,
6.49325E-3,5.9638E-1,-1.51713E+0,
6.50325E-3,4.3638E-1,-1.59713E+0,
6.51326E-3,5.9638E-1,-1.47713E+0,
6.52326E-3,4.3638E-1,-1.59713E+0,
6.53327E-3,6.7638E-1,-1.43713E+0,
6.54327E-3,4.3638E-1,-1.55713E+0,
6.55328E-3,6.7638E-1,-1.43713E+0,
6.56328E-3,4.3638E-1,-1.55713E+0,
6.57329E-3,6.7638E-1,-1.39713E+0,
6.58329E-3,4.3638E-1,-1.51713E+0,
6.5933E-3,6.7638E-1,-1.39713E+0,
6.6033E-3,4.3638E-1,-1.51713E+0,
6.61331E-3,6.7638E-1,-1.35713E+0,
6.62331E-3,4.3638E-1,-1.47713E+0,
6.63332E-3,6.7638E-1,-1.31713E+0,
6.64332E-3,5.1638E-1,-1.43713E+0,
6.65333E-3,6.7638E-1,-1.31713E+0,
6.66333E-3,5.1638E-1,-1.43713E+0,
6.67334E-3,6.7638E-1,-1.27713E+0,
6.68334E-3,5.1638E-1,-1.39713E+0,
6.69335E-3,6.7638E-1,-1.27713E+0,
6.70335E-3,5.1638E-1,-1.35713E+0,
6.71336E-3,6.7638E-1,-1.23713E+0,
6.72336E-3,5.1638E-1,-1.35713E+0,
6.73337E-3,6.7638E-1,-1.23713E+0,
6.74337E-3,5.1638E-1,-1.31713E+0,
6.75338E-3,7.5638E-1,-1.19713E+0,
6.76338E-3,5.1638E-1,-1.27713E+0,
6.77339E-3,7.5638E-1,-1.15713E+0,
6.78339E-3,5.1638E-1,-1.27713E+0,
6.7934E-3,7.5638E-1,-1.15713E+0,
6.8034E-3,5.1638E-1,-1.23713E+0,
6.81341E-3,7.5638E-1,-1.11713E+0,
6.82341E-3,5.1638E-1,-1.23713E+0,
6.83342E-3,7.5638E-1,-1.07713E+0,
6.84342E-3,5.9638E-1,-1.19713E+0,
6.85343E-3,7.5638E-1,-1.07713E+0,
6.86343E-3,5.9638E-1,-1.19713E+0,
6.87344E-3,7.5638E-1,-1.03713E+0,
6.88344E-3,5.9638E-1,-1.15713E+0,
6.89345E-3,7.5638E-1,-1.03713E+0,
6.90345E-3,5.9638E-1,-1.11713E+0,
6.91346E-3,8.3638E-1,-9.9713E-1,
6.92346E-3,5.9638E-1,-1.11713E+0,
6.93347E-3,8.3638E-1,-9.5713E-1,
6.94347E-3,5.9638E-1,-1.07713E+0,
6.95348E-3,8.3638E-1,-9.5713E-1,
6.96348E-3,5.9638E-1,-1.03713E+0,
6.97349E-3,7.5638E-1,-9.1713E-1,
6.98349E-3,5.9638E-1,-1.03713E+0,
6.9935E-3,8.3638E-1,-8.7713E-1,
7.0035E-3,5.9638E-1,-9.5713E-1,
7.01351E-3,8.3638E-1,-8.7713E-1,
7.02351E-3,5.9638E-1,-9.5713E-1,
7.03352E-3,8.3638E-1,-8.3713E-1,
7.04352E-3,5.9638E-1,-9.5713E-1,
7.05353E-3,8.3638E-1,-7.9713E-1,
7.06353E-3,5.9638E-1,-9.1713E-1,
7.07354E-3,8.3638E-1,-7.5713E-1,
7.08354E-3,6.7638E-1,-8.7713E-1,
7.09355E-3,8.3638E-1,-7.1713E-1,
7.10355E-3,6.7638E-1,-8.3713E-1,
7.11356E-3,8.3638E-1,-7.1713E-1,
7.12356E-3,6.7638E-1,-8.3713E-1,
7.13357E-3,8.3638E-1,-6.7713E-1,
7.14357E-3,6.7638E-1,-7.9713E-1,
7.15358E-3,9.1638E-1,-6.7713E-1,
7.16358E-3,6.7638E-1,-7.5713E-1,
7.17359E-3,8.3638E-1,-6.3713E-1,
7.18359E-3,6.7638E-1,-7.1713E-1,
7.1936E-3,9.1638E-1,-5.9713E-1,
7.2036E-3,6.7638E-1,-7.1713E-1,
7.21361E-3,9.1638E-1,-5.9713E-1,
7.22361E-3,6.7638E-1,-6.7713E-1,
7.23362E-3,9.1638E-1,-5.5713E-1,
7.24362E-3,6.7638E-1,-6.3713E-1,
7.25363E-3,9.1638E-1,-5.1713E-1,
7.26363E-3,6.7638E-1,-6.3713E-1,
7.27364E-3,9.1638E-1,-5.1713E-1,
7.28364E-3,6.7638E-1,-5.9713E-1,
7.29365E-3,9.1638E-1,-4.7713E-1,
7.30365E-3,7.5638E-1,-5.5713E-1,
7.31366E-3,9.1638E-1,-4.3713E-1,
7.32366E-3,6.7638E-1,-5.5713E-1,
7.33367E-3,9.1638E-1,-4.3713E-1,
7.34367E-3,7.5638E-1,-5.1713E-1,
7.35368E-3,9.1638E-1,-3.9713E-1,
7.36368E-3,7.5638E-1,-5.1713E-1,
7.37369E-3,9.1638E-1,-3.9713E-1,
7.38369E-3,7.5638E-1,-4.7713E-1,
7.3937E-3,9.9638E-1,-3.5713E-1,
7.4037E-3,7.5638E-1,-4.3713E-1,
7.41371E-3,9.9638E-1,-3.1713E-1,
7.42371E-3,7.5638E-1,-3.9713E-1,
7.43372E-3,9.1638E-1,-2.7713E-1,
7.44372E-3,7.5638E-1,-3.9713E-1,
7.45373E-3,9.9638E-1,-2.7713E-1,
7.46373E-3,7.5638E-1,-3.5713E-1,
7.47374E-3,9.9638E-1,-2.3713E-1,
7.48374E-3,7.5638E-1,-3.1713E-1,
7.49375E-3,9.9638E-1,-1.9713E-1,
7.50375E-3,8.3638E-1,-3.1713E-1,
7.51376E-3,9.9638E-1,-1.9713E-1,
7.52376E-3,8.3638E-1,-2.7713E-1,
7.53377E-3,9.9638E-1,-1.5713E-1,
7.54377E-3,8.3638E-1,-2.7713E-1,
7.55378E-3,9.9638E-1,-1.1713E-1,
7.56378E-3,8.3638E-1,-2.3713E-1,
7.57379E-3,9.9638E-1,-1.1713E-1,
7.58379E-3,8.3638E-1,-1.9713E-1,
7.5938E-3,9.9638E-1,-7.713E-2,
7.6038E-3,8.3638E-1,-1.9713E-1,
7.61381E-3,9.9638E-1,-7.713E-2,
7.62381E-3,8.3638E-1,-1.5713E-1,
7.63382E-3,9.9638E-1,-3.713E-2,
7.64382E-3,8.3638E-1,-1.1713E-1,
7.65383E-3,9.9638E-1,2.87E-3,
7.66383E-3,8.3638E-1,-1.1713E-1,
7.67384E-3,9.9638E-1,4.287E-2,
7.68384E-3,8.3638E-1,-7.713E-2,
7.69385E-3,9.9638E-1,4.287E-2,
7.70385E-3,8.3638E-1,-3.713E-2,
7.71386E-3,1.07638E+0,8.287E-2,
7.72386E-3,8.3638E-1,-3.713E-2,
7.73387E-3,1.07638E+0,1.2287E-1,
7.74387E-3,8.3638E-1,-3.713E-2,
7.75388E-3,1.07638E+0,1.2287E-1,
7.76388E-3,9.1638E-1,2.87E-3,
7.77389E-3,1.07638E+0,1.6287E-1,
7.78389E-3,9.1638E-1,4.287E-2,
7.7939E-3,1.07638E+0,1.6287E-1,
7.8039E-3,9.1638E-1,8.287E-2,
7.81391E-3,1.15638E+0,2.0287E-1,
7.82391E-3,9.1638E-1,8.287E-2,
7.83392E-3,1.07638E+0,2.4287E-1,
7.84392E-3,9.1638E-1,1.2287E-1,
7.85393E-3,1.07638E+0,2.4287E-1,
7.86393E-3,9.1638E-1,1.2287E-1,
7.87394E-3,1.07638E+0,2.8287E-1,
7.88394E-3,9.1638E-1,1.6287E-1,
7.89395E-3,1.07638E+0,3.2287E-1,
7.90395E-3,9.1638E-1,2.0287E-1,
7.91396E-3,1.15638E+0,3.2287E-1,
7.92396E-3,9.1638E-1,2.4287E-1,
7.93397E-3,1.15638E+0,3.6287E-1,
7.94397E-3,9.1638E-1,2.4287E-1,
7.95398E-3,1.15638E+0,4.0287E-1,
7.96398E-3,9.1638E-1,2.8287E-1,
7.97399E-3,1.15638E+0,4.0287E-1,
7.98399E-3,9.1638E-1,2.8287E-1,
7.994E-3,1.15638E+0,4.4287E-1,
8.004E-3,9.1638E-1,3.2287E-1,
8.01401E-3,1.15638E+0,4.4287E-1,
8.02401E-3,9.1638E-1,3.6287E-1,
8.03402E-3,1.15638E+0,4.8287E-1,
8.04402E-3,9.9638E-1,3.6287E-1,
8.05403E-3,1.15638E+0,5.2287E-1,
8.06403E-3,9.9638E-1,4.0287E-1,
8.07404E-3,1.15638E+0,5.2287E-1,
8.08404E-3,9.9638E-1,4.0287E-1,
8.09405E-3,1.15638E+0,5.6287E-1,
8.10405E-3,9.9638E-1,4.4287E-1,
8.11406E-3,1.23638E+0,5.6287E-1,
8.12406E-3,9.9638E-1,4.8287E-1,
8.13407E-3,1.23638E+0,6.0287E-1,
8.14407E-3,9.9638E-1,4.8287E-1,
8.15408E-3,1.23638E+0,6.0287E-1,
8.16408E-3,9.9638E-1,5.2287E-1,
8.17409E-3,1.15638E+0,6.4287E-1,
8.18409E-3,9.9638E-1,5.2287E-1,
8.1941E-3,1.23638E+0,6.8287E-1,
8.2041E-3,9.9638E-1,5.6287E-1,
8.21411E-3,1.23638E+0,6.8287E-1,
8.22411E-3,9.9638E-1,5.6287E-1,
8.23412E-3,1.23638E+0,7.2287E-1,
8.24412E-3,9.9638E-1,6.0287E-1,
8.25413E-3,1.23638E+0,7.2287E-1,
8.26413E-3,9.9638E-1,6.4287E-1,
8.27414E-3,1.23638E+0,7.6287E-1,
8.28414E-3,1.07638E+0,6.4287E-1,
8.29415E-3,1.23638E+0,7.6287E-1,
8.30415E-3,1.07638E+0,6.8287E-1,
8.31416E-3,1.23638E+0,8.0287E-1,
8.32416E-3,1.07638E+0,7.2287E-1,
8.33417E-3,1.23638E+0,8.0287E-1,
8.34417E-3,1.07638E+0,7.2287E-1,
8.35418E-3,1.23638E+0,8.4287E-1,
8.36418E-3,1.07638E+0,7.2287E-1,
8.37419E-3,1.31638E+0,8.4287E-1,
8.38419E-3,1.07638E+0,7.6287E-1,
8.3942E-3,1.31638E+0,8.8287E-1,
8.4042E-3,1.07638E+0,7.6287E-1,
8.41421E-3,1.23638E+0,9.2287E-1,
8.42421E-3,1.07638E+0,8.0287E-1,
8.43422E-3,1.31638E+0,9.2287E-1,
8.44422E-3,1.07638E+0,8.0287E-1,
8.45423E-3,1.31638E+0,9.6287E-1,
8.46423E-3,1.07638E+0,8.4287E-1,
8.47424E-3,1.31638E+0,9.6287E-1,
8.48424E-3,1.07638E+0,8.4287E-1,
8.49425E-3,1.31638E+0,1.00287E+0,
8.50425E-3,1.15638E+0,8.8287E-1,
8.51426E-3,1.31638E+0,1.00287E+0,
8.52426E-3,1.15638E+0,9.2287E-1,
8.53427E-3,1.31638E+0,1.04287E+0,
8.54427E-3,1.15638E+0,9.2287E-1,
8.55428E-3,1.31638E+0,1.04287E+0,
8.56428E-3,1.07638E+0,9.6287E-1,
8.57429E-3,1.39638E+0,1.08287E+0,
8.58429E-3,1.15638E+0,9.6287E-1,
8.5943E-3,1.39638E+0,1.08287E+0,
8.6043E-3,1.15638E+0,9.6287E-1,
8.61431E-3,1.39638E+0,1.08287E+0,
8.62431E-3,1.15638E+0,1.00287E+0,
8.63432E-3,1.39638E+0,1.12287E+0,
8.64432E-3,1.15638E+0,1.00287E+0,
8.65433E-3,1.39638E+0,1.16287E+0,
8.66433E-3,1.15638E+0,1.04287E+0,
8.67434E-3,1.39638E+0,1.16287E+0,
8.68434E-3,1.15638E+0,1.04287E+0,
8.69435E-3,1.39638E+0,1.20287E+0,
8.70435E-3,1.15638E+0,1.08287E+0,
8.71436E-3,1.39638E+0,1.20287E+0,
8.72436E-3,1.15638E+0,1.08287E+0,
8.73437E-3,1.39638E+0,1.24287E+0,
8.74437E-3,1.23638E+0,1.12287E+0,
8.75438E-3,1.39638E+0,1.24287E+0,
8.76438E-3,1.15638E+0,1.12287E+0,
8.77439E-3,1.39638E+0,1.28287E+0,
8.78439E-3,1.23638E+0,1.16287E+0,
8.7944E-3,1.47638E+0,1.28287E+0,
8.8044E-3,1.23638E+0,1.16287E+0,
8.81441E-3,1.47638E+0,1.28287E+0,
8.82441E-3,1.23638E+0,1.20287E+0,
8.83442E-3,1.47638E+0,1.32287E+0,
8.84442E-3,1.23638E+0,1.20287E+0,
8.85443E-3,1.47638E+0,1.36287E+0,
8.86443E-3,1.23638E+0,1.20287E+0,
8.87444E-3,1.47638E+0,1.36287E+0,
8.88444E-3,1.23638E+0,1.24287E+0,
8.89445E-3,1.47638E+0,1.36287E+0,
8.90445E-3,1.23638E+0,1.28287E+0,
8.91446E-3,1.47638E+0,1.40287E+0,
8.92446E-3,1.23638E+0,1.28287E+0,
8.93447E-3,1.47638E+0,1.40287E+0,
8.94447E-3,1.31638E+0,1.28287E+0,
8.95448E-3,1.47638E+0,1.44287E+0,
8.96448E-3,1.31638E+0,1.32287E+0,
8.97449E-3,1.47638E+0,1.44287E+0,
8.98449E-3,1.31638E+0,1.32287E+0,
8.9945E-3,1.55638E+0,1.48287E+0,
9.0045E-3,1.31638E+0,1.32287E+0,
9.01451E-3,1.55638E+0,1.48287E+0,
9.02451E-3,1.31638E+0,1.36287E+0,
9.03452E-3,1.47638E+0,1.48287E+0,
9.04452E-3,1.31638E+0,1.40287E+0,
9.05453E-3,1.55638E+0,1.52287E+0,
9.06453E-3,1.31638E+0,1.40287E+0,
9.07454E-3,1.55638E+0,1.52287E+0,
9.08454E-3,1.31638E+0,1.44287E+0,
9.09455E-3,1.55638E+0,1.56287E+0,
9.10455E-3,1.31638E+0,1.44287E+0,
9.11456E-3,1.55638E+0,1.56287E+0,
9.12456E-3,1.31638E+0,1.48287E+0,
9.13457E-3,1.55638E+0,1.60287E+0,
9.14457E-3,1.31638E+0,1.48287E+0,
9.15458E-3,1.55638E+0,1.60287E+0,
9.16458E-3,1.31638E+0,1.48287E+0,
9.17459E-3,1.55638E+0,1.64287E+0,
9.18459E-3,1.39638E+0,1.52287E+0,
9.1946E-3,1.55638E+0,1.64287E+0,
9.2046E-3,1.39638E+0,1.52287E+0,
9.21461E-3,1.55638E+0,1.64287E+0,
9.22461E-3,1.39638E+0,1.52287E+0,
9.23462E-3,1.63638E+0,1.68287E+0,
9.24462E-3,1.39638E+0,1.56287E+0,
9.25463E-3,1.55638E+0,1.68287E+0,
9.26463E-3,1.39638E+0,1.56287E+0,
9.27464E-3,1.63638E+0,1.68287E+0,
9.28464E-3,1.39638E+0,1.60287E+0,
9.29465E-3,1.63638E+0,1.72287E+0,
9.30465E-3,1.39638E+0,1.60287E+0,
9.31466E-3,1.63638E+0,1.76287E+0,
9.32466E-3,1.39638E+0,1.60287E+0,
9.33467E-3,1.63638E+0,1.76287E+0,
9.34467E-3,1.39638E+0,1.64287E+0,
9.35468E-3,1.63638E+0,1.76287E+0,
9.36468E-3,1.39638E+0,1.64287E+0,
9.37469E-3,1.63638E+0,1.76287E+0,
9.38469E-3,1.47638E+0,1.68287E+0,
9.3947E-3,1.63638E+0,1.80287E+0,
9.4047E-3,1.39638E+0,1.68287E+0,
9.41471E-3,1.63638E+0,1.80287E+0,
9.42471E-3,1.47638E+0,1.68287E+0,
9.43472E-3,1.63638E+0,1.84287E+0,
9.44472E-3,1.47638E+0,1.68287E+0,
9.45473E-3,1.71638E+0,1.84287E+0,
9.46473E-3,1.47638E+0,1.72287E+0,
9.47474E-3,1.63638E+0,1.84287E+0,
9.48474E-3,1.47638E+0,1.72287E+0,
9.49475E-3,1.71638E+0,1.88287E+0,
9.50475E-3,1.47638E+0,1.76287E+0,
9.51476E-3,1.71638E+0,1.88287E+0,
9.52476E-3,1.47638E+0,1.76287E+0,
9.53477E-3,1.71638E+0,1.88287E+0,
9.54477E-3,1.47638E+0,1.76287E+0,
9.55478E-3,1.71638E+0,1.92287E+0,
9.56478E-3,1.47638E+0,1.80287E+0,
9.57479E-3,1.71638E+0,1.92287E+0,
9.58479E-3,1.47638E+0,1.80287E+0,
9.5948E-3,1.71638E+0,1.92287E+0,
9.6048E-3,1.47638E+0,1.84287E+0,
9.61481E-3,1.71638E+0,1.96287E+0,
9.62481E-3,1.47638E+0,1.84287E+0,
9.63482E-3,1.71638E+0,1.96287E+0,
9.64482E-3,1.55638E+0,1.84287E+0,
9.65483E-3,1.71638E+0,1.96287E+0,
9.66483E-3,1.55638E+0,1.84287E+0,
9.67484E-3,1.79638E+0,1.96287E+0,
9.68484E-3,1.55638E+0,1.88287E+0,
9.69485E-3,1.79638E+0,2.00287E+0,
9.70485E-3,1.55638E+0,1.88287E+0,
9.71486E-3,1.71638E+0,2.00287E+0,
9.72486E-3,1.55638E+0,1.88287E+0,
9.73487E-3,1.79638E+0,2.00287E+0,
9.74487E-3,1.55638E+0,1.88287E+0,
9.75488E-3,1.79638E+0,2.00287E+0,
9.76488E-3,1.55638E+0,1.92287E+0,
9.77489E-3,1.79638E+0,2.00287E+0,
9.78489E-3,1.55638E+0,1.92287E+0,
9.7949E-3,1.79638E+0,2.04287E+0,
9.8049E-3,1.55638E+0,1.92287E+0,
9.81491E-3,1.79638E+0,2.04287E+0,
9.82491E-3,1.55638E+0,1.92287E+0,
9.83492E-3,1.79638E+0,2.04287E+0,
9.84492E-3,1.55638E+0,1.96287E+0,
9.85493E-3,1.79638E+0,2.08287E+0,
9.86493E-3,1.63638E+0,1.96287E+0,
9.87494E-3,1.79638E+0,2.08287E+0,
9.88494E-3,1.55638E+0,1.96287E+0,
9.89495E-3,1.87638E+0,2.08287E+0,
9.90495E-3,1.63638E+0,1.96287E+0,
9.91496E-3,1.79638E+0,2.08287E+0,
9.92496E-3,1.63638E+0,2.00287E+0,
9.93497E-3,1.87638E+0,2.08287E+0,
9.94497E-3,1.63638E+0,2.00287E+0,
9.95498E-3,1.79638E+0,2.12287E+0,
9.96498E-3,1.63638E+0,2.00287E+0,
9.97499E-3,1.87638E+0,2.12287E+0,
9.98499E-3,1.63638E+0,2.00287E+0,
9.995E-3,1.79638E+0,2.12287E+0,
1.0005E-2,1.63638E+0,2.04287E+0,
1.0015E-2,1.87638E+0,2.12287E+0,
1.0025E-2,1.63638E+0,2.04287E+0,
1.0035E-2,1.87638E+0,2.16287E+0,
1.0045E-2,1.71638E+0,2.04287E+0,
1.0055E-2,1.87638E+0,2.16287E+0,
1.0065E-2,1.71638E+0,2.04287E+0,
1.0075E-2,1.87638E+0,2.16287E+0,
1.0085E-2,1.63638E+0,2.04287E+0,
1.0095E-2,1.87638E+0,2.16287E+0,
1.01051E-2,1.71638E+0,2.08287E+0,
1.01151E-2,1.87638E+0,2.20287E+0,
1.01251E-2,1.71638E+0,2.08287E+0,
1.01351E-2,1.87638E+0,2.20287E+0,
1.01451E-2,1.63638E+0,2.08287E+0,
1.01551E-2,1.95638E+0,2.20287E+0,
1.01651E-2,1.71638E+0,2.08287E+0,
1.01751E-2,1.95638E+0,2.20287E+0,
1.01851E-2,1.71638E+0,2.08287E+0,
1.01951E-2,1.95638E+0,2.20287E+0,
1.02051E-2,1.71638E+0,2.08287E+0,
1.02151E-2,1.95638E+0,2.20287E+0,
1.02251E-2,1.71638E+0,2.12287E+0,
1.02351E-2,1.95638E+0,2.20287E+0,
1.02451E-2,1.71638E+0,2.12287E+0,
1.02551E-2,1.95638E+0,2.24287E+0,
1.02651E-2,1.71638E+0,2.12287E+0,
1.02751E-2,1.95638E+0,2.24287E+0,
1.02851E-2,1.71638E+0,2.12287E+0,
1.02951E-2,1.95638E+0,2.24287E+0,
1.03052E-2,1.79638E+0,2.12287E+0,
1.03152E-2,1.95638E+0,2.28287E+0,
1.03252E-2,1.71638E+0,2.12287E+0,
1.03352E-2,1.95638E+0,2.24287E+0,
1.03452E-2,1.79638E+0,2.16287E+0,
1.03552E-2,1.95638E+0,2.24287E+0,
1.03652E-2,1.79638E+0,2.16287E+0,
1.03752E-2,1.95638E+0,2.24287E+0,
1.03852E-2,1.79638E+0,2.16287E+0,
1.03952E-2,2.03638E+0,2.28287E+0,
1.04052E-2,1.79638E+0,2.16287E+0,
1.04152E-2,2.03638E+0,2.28287E+0,
1.04252E-2,1.79638E+0,2.16287E+0,
1.04352E-2,2.03638E+0,2.28287E+0,
1.04452E-2,1.79638E+0,2.16287E+0,
1.04552E-2,2.03638E+0,2.28287E+0,
1.04652E-2,1.79638E+0,2.16287E+0,
1.04752E-2,2.03638E+0,2.28287E+0,
1.04852E-2,1.79638E+0,2.16287E+0,
1.04952E-2,2.03638E+0,2.28287E+0,
1.05053E-2,1.79638E+0,2.20287E+0,
1.05153E-2,2.03638E+0,2.28287E+0,
1.05253E-2,1.79638E+0,2.20287E+0,
1.05353E-2,2.03638E+0,2.32287E+0,
1.05453E-2,1.79638E+0,2.20287E+0,
1.05553E-2,2.03638E+0,2.32287E+0,
1.05653E-2,1.79638E+0,2.20287E+0,
1.05753E-2,2.03638E+0,2.32287E+0,
1.05853E-2,1.87638E+0,2.20287E+0,
1.05953E-2,2.03638E+0,2.32287E+0,
1.06053E-2,1.87638E+0,2.20287E+0,
1.06153E-2,2.03638E+0,2.32287E+0,
1.06253E-2,1.87638E+0,2.20287E+0,
1.06353E-2,2.03638E+0,2.32287E+0,
1.06453E-2,1.87638E+0,2.20287E+0,
1.06553E-2,2.03638E+0,2.32287E+0,
1.06653E-2,1.87638E+0,2.20287E+0,
1.06753E-2,2.11638E+0,2.32287E+0,
1.06853E-2,1.87638E+0,2.20287E+0,
1.06953E-2,2.11638E+0,2.36287E+0,
1.07054E-2,1.87638E+0,2.24287E+0,
1.07154E-2,2.11638E+0,2.32287E+0,
1.07254E-2,1.87638E+0,2.24287E+0,
1.07354E-2,2.11638E+0,2.36287E+0,
1.07454E-2,1.87638E+0,2.24287E+0,
1.07554E-2,2.11638E+0,2.36287E+0,
1.07654E-2,1.87638E+0,2.24287E+0,
1.07754E-2,2.11638E+0,2.36287E+0,
