SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Fri Jan 02 21:28:08 CET 2004
Benutzer: Student
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H15728
Integrationszeit (usec): 100000 (USB2+H15728)
Spektren Durchschnitt berechnet: 1 (USB2+H15728)
Boxcar Glättung: 0 (USB2+H15728)
Dunkelstromkorrektur: Nein (USB2+H15728)
Puls/Lampe aktiviert: Nein (USB2+H15728)
Correct for Detector Non-linearity: Nein (USB2+H15728)
Streulichtkorrektur: Nein (USB2+H15728)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
394,80	1392,62
394,99	1392,62
395,18	1392,62
395,37	1348,15
395,56	1364,53
395,75	1329,42
395,94	1345,81
396,13	1352,83
396,32	1376,24
396,51	1392,62
396,70	1420,71
396,89	1451,13
397,08	1439,43
397,27	1481,56
397,46	1380,92
397,65	1434,75
397,84	1504,96
398,03	1502,62
398,23	1554,12
398,42	1549,43
398,61	1504,96
398,80	1610,29
398,99	1570,50
399,18	2881,20
399,37	6658,82
399,56	7037,99
399,75	7276,73
399,94	7204,17
400,13	7234,60
400,31	7339,92
400,50	7358,64
400,69	7463,97
400,88	7529,50
401,07	7637,17
401,26	7531,84
401,45	7674,62
401,64	7726,11
401,83	7953,14
402,02	7662,91
402,21	7885,26
402,40	7815,05
402,59	7918,03
402,78	8081,87
402,97	8102,93
403,16	7955,48
403,35	7943,78
403,54	8168,47
403,73	8248,05
403,92	8421,25
404,11	8358,05
404,30	8489,12
404,49	8489,12
404,68	8650,62
404,86	8741,90
405,05	8430,61
405,24	8709,13
405,43	8690,41
405,62	8805,10
405,81	8858,93
406,00	8919,78
406,19	8999,36
406,38	9179,58
406,57	9284,91
406,76	9050,85
406,94	9118,73
407,13	9434,70
407,32	9448,74
407,51	9521,30
407,70	9619,60
407,89	9668,75
408,08	9605,56
408,27	10073,67
408,46	9928,55
408,64	9951,96
408,83	9975,36
409,02	10031,54
409,21	10272,61
409,40	10202,40
409,59	10328,78
409,78	10260,91
409,97	10164,95
410,15	10333,47
410,34	10389,64
410,53	10497,30
410,72	10691,57
410,91	10616,67
411,10	10965,41
411,28	10799,23
411,47	10974,77
411,66	11070,73
411,85	10888,17
412,04	11119,89
412,23	11157,33
412,41	11447,56
412,60	11449,90
412,79	11473,31
412,98	11428,84
413,17	11487,35
413,36	11765,87
413,54	11513,10
413,73	11538,84
413,92	11779,92
414,11	12187,17
414,30	12198,87
414,48	12311,22
414,67	12126,32
414,86	12463,35
415,05	12250,36
415,24	12404,84
415,42	12170,79
415,61	12219,94
415,80	12638,89
415,99	12400,16
416,17	12765,28
416,36	12606,13
416,55	12840,18
416,74	12865,92
416,93	12849,54
417,11	13294,24
417,30	12765,28
417,49	12894,01
417,68	13231,05
417,86	12901,03
418,05	13458,08
418,24	13263,82
418,43	13181,90
418,61	13647,66
418,80	13619,58
418,99	13357,44
419,18	13664,05
419,36	13497,87
419,55	13834,91
419,74	13727,24
419,92	13741,29
420,11	13717,88
420,30	13741,29
420,49	14019,81
420,67	13991,72
420,86	14073,64
421,05	14181,31
421,23	14045,55
421,42	14469,19
421,61	13905,12
421,80	14609,62
421,98	14384,93
422,17	14115,77
422,36	14359,19
422,54	14363,87
422,73	14349,82
422,92	14583,88
423,10	14705,59
423,29	14750,06
423,48	14373,23
423,66	14410,68
423,85	14778,14
424,04	15016,88
424,22	14626,01
424,41	15101,14
424,60	14848,36
424,78	14972,41
424,97	15403,07
425,16	14927,94
425,34	15056,67
425,53	15105,82
425,72	15335,19
425,90	15201,78
426,09	15351,57
426,28	15477,96
426,46	15583,29
426,65	15557,54
426,84	15367,96
427,02	15655,84
427,21	15695,63
427,39	15669,89
427,58	16091,18
427,77	15737,76
427,95	15908,62
428,14	15786,91
428,33	16133,31
428,51	16154,38
428,70	16056,08
428,88	16327,58
429,07	16404,81
429,26	16325,24
429,44	16217,57
429,63	16348,64
429,81	16765,26
430,00	16297,15
430,18	16681,00
430,37	16372,05
430,56	16725,47
430,74	16795,68
430,93	16973,56
431,11	17034,42
431,30	16802,71
431,49	16971,22
431,67	17055,48
431,86	17151,45
432,04	17226,34
432,23	17542,32
432,41	17362,09
432,60	17596,15
432,78	17504,87
432,97	17359,75
433,16	18036,17
433,34	17788,07
433,53	17937,87
433,71	18066,60
433,90	18082,98
434,08	18167,24
434,27	18113,41
434,45	18537,04
434,64	18579,17
434,82	18335,76
435,01	18492,57
435,19	18766,42
435,38	18988,77
435,56	18838,97
435,75	18834,29
435,93	18948,98
436,12	18988,77
436,30	19087,07
436,49	19166,65
436,67	19239,20
436,86	19157,28
437,04	19035,58
437,23	19669,86
437,41	19473,26
437,60	19580,92
437,78	19646,46
437,97	19578,58
438,15	19440,49
438,34	19978,81
438,52	19784,55
438,71	20039,67
438,89	19934,34
439,08	19995,20
439,26	20018,60
439,45	19758,80
439,63	20236,27
439,81	20437,56
440,00	20119,24
440,18	20540,54
440,37	20112,22
440,55	20233,93
440,74	20086,48
440,92	20287,76
441,11	20301,81
441,29	20046,69
441,47	20695,02
441,66	20313,51
441,84	20393,09
442,03	19981,15
442,21	20386,07
442,39	20922,05
442,58	20601,40
442,76	21036,74
442,95	20922,05
443,13	20910,35
443,32	20510,11
443,50	20863,54
443,68	20292,44
443,87	20147,33
444,05	21032,05
444,23	20886,94
444,42	20435,22
444,60	20606,08
444,79	20566,29
444,97	20570,97
445,15	20645,87
445,34	20563,95
445,52	20545,22
445,71	20680,97
445,89	20802,68
446,07	20697,36
446,26	20072,43
446,44	20798,00
446,62	20673,95
446,81	20334,57
446,99	20407,13
447,17	20620,12
447,36	20187,12
447,54	20266,70
447,72	20119,24
447,91	20266,70
448,09	20570,97
448,27	20428,20
448,46	20210,53
448,64	20233,93
448,82	19920,30
449,01	20276,06
449,19	20025,62
449,37	20542,88
449,56	20049,03
449,74	20102,86
449,92	20170,74
450,11	20217,55
450,29	19679,22
450,47	20215,21
450,66	19908,60
450,84	19899,23
451,02	19807,95
451,20	19885,19
451,39	20058,39
451,57	19730,72
451,75	19747,10
451,94	20119,24
452,12	20114,56
452,30	20121,59
452,48	20084,14
452,67	19241,54
452,85	19585,60
453,03	19824,34
453,21	19920,30
453,40	19597,31
453,58	19964,77
453,76	19735,40
453,94	19667,52
454,13	19665,18
