SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Fri Jan 02 21:27:03 CET 2004
Benutzer: Student
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB2+H15728
Integrationszeit (usec): 100000 (USB2+H15728)
Spektren Durchschnitt berechnet: 1 (USB2+H15728)
Boxcar Glättung: 0 (USB2+H15728)
Dunkelstromkorrektur: Nein (USB2+H15728)
Puls/Lampe aktiviert: Nein (USB2+H15728)
Correct for Detector Non-linearity: Nein (USB2+H15728)
Streulichtkorrektur: Nein (USB2+H15728)
Anzahl Pixel in verarbeitetem Spektrum: 2048
>>>>>Begin Processed Spectral Data<<<<<
394,80	1303,68
394,99	1303,68
395,18	1303,68
395,37	1306,02
395,56	1289,64
395,75	1310,70
395,94	1378,58
396,13	1357,51
396,32	1385,60
396,51	1308,36
396,70	1369,21
396,89	1364,53
397,08	1460,49
397,27	1420,71
397,46	1453,47
397,65	1495,60
397,84	1537,73
398,03	1490,92
398,23	1519,01
398,42	1568,16
398,61	1526,03
398,80	1603,27
398,99	1600,93
399,18	2986,52
399,37	6916,28
399,56	7087,14
399,75	7131,61
399,94	7414,82
400,13	7370,35
400,31	7353,96
400,50	7339,92
400,69	7592,70
400,88	7571,63
401,07	7595,04
401,26	7503,76
401,45	7805,69
401,64	7698,02
401,83	8053,78
402,02	7948,46
402,21	7840,79
402,40	7927,39
402,59	8039,74
402,78	8056,12
402,97	8093,57
403,16	8072,51
403,35	8215,28
403,54	8393,16
403,73	8456,36
403,92	8414,23
404,11	8290,18
404,30	8685,73
404,49	8552,32
404,68	8636,58
404,86	8690,41
405,05	8620,19
405,24	9006,38
405,43	8882,33
405,62	8720,84
405,81	8936,17
406,00	8947,87
406,19	9170,22
406,38	9121,07
406,57	9432,36
406,76	9322,35
406,94	9219,37
407,13	9373,85
407,32	9488,53
407,51	9748,33
407,70	9769,40
407,89	9654,71
408,08	9682,80
408,27	9902,81
408,46	9825,57
408,64	9841,95
408,83	10073,67
409,02	9912,17
409,21	10230,48
409,40	10141,54
409,59	10223,46
409,78	10094,73
409,97	10277,29
410,15	10480,92
410,34	10410,70
410,53	10656,46
410,72	10630,71
410,91	10857,75
411,10	10993,50
411,28	10932,64
411,47	10965,41
411,66	11061,37
411,85	10848,38
412,04	11220,53
412,23	11229,89
412,41	11332,87
412,60	11353,94
412,79	11538,84
412,98	11265,00
413,17	11716,72
413,36	11796,30
413,54	11765,87
413,73	11714,38
413,92	11992,90
414,11	11875,88
414,30	12285,47
414,48	12402,50
414,67	11950,78
414,86	12442,29
415,05	12133,34
415,24	12271,43
415,42	12278,45
415,61	12727,83
415,80	12659,96
415,99	12458,67
416,17	12734,85
416,36	12732,51
416,55	12924,44
416,74	12634,21
416,93	12943,16
417,11	13205,30
417,30	12947,84
417,49	13083,59
417,68	13359,78
417,86	13069,55
418,05	13247,43
418,24	13355,10
418,43	13577,45
418,61	13327,01
418,80	13659,37
418,99	13540,00
419,18	13785,76
419,36	13500,21
419,55	13877,04
419,74	13788,10
419,92	13848,95
420,11	13717,88
420,30	13928,53
420,49	13933,21
420,67	14146,20
420,86	13980,02
421,05	14171,94
421,23	14253,86
421,42	14200,03
421,61	14291,31
421,80	14216,41
421,98	14501,96
422,17	14417,70
422,36	14635,37
422,54	14307,69
422,73	14136,84
422,92	14864,74
423,10	14611,96
423,29	14876,44
423,48	14602,60
423,66	14569,83
423,85	14883,47
424,04	15197,10
424,22	14300,67
424,41	15171,35
424,60	14913,89
424,78	15484,98
424,97	15276,68
425,16	15351,57
425,34	15389,02
425,53	15377,32
425,72	15606,69
425,90	15281,36
426,09	15431,15
426,28	15700,31
426,46	15529,45
426,65	15543,50
426,84	15920,32
427,02	15578,61
427,21	15541,16
427,39	15714,36
427,58	15861,81
427,77	15917,98
427,95	15990,54
428,14	15985,86
428,33	16240,98
428,51	16030,33
428,70	16102,89
428,88	16442,26
429,07	16320,56
429,26	16416,52
429,44	16428,22
429,63	16407,16
429,81	16463,33
430,00	16442,26
430,18	16716,11
430,37	16964,20
430,56	16992,29
430,74	16645,89
430,93	16833,13
431,11	17078,89
431,30	17057,82
431,49	16964,20
431,67	17013,35
431,86	17479,12
432,04	17177,19
432,23	17523,59
432,41	17336,35
432,60	18209,37
432,78	17582,10
432,97	17848,93
433,16	17881,69
433,34	17877,01
433,53	17877,01
433,71	18050,21
433,90	18167,24
434,08	18448,10
434,27	18471,51
434,45	18511,30
434,64	18567,47
434,82	18410,65
435,01	18689,18
435,19	18513,64
435,38	18810,89
435,56	18871,74
435,75	18843,65
435,93	19105,79
436,12	18984,09
436,30	19405,38
436,49	19058,98
436,67	19236,86
436,86	19136,22
437,04	19304,74
437,23	19594,96
437,41	19438,15
437,60	19810,29
437,78	19587,94
437,97	19564,54
438,15	19520,07
438,34	19882,85
438,52	19971,79
438,71	19714,33
438,89	20229,25
439,08	19880,51
439,26	20177,76
439,45	20140,31
439,63	19850,08
439,81	20556,93
440,00	20362,66
440,18	20577,99
440,37	20056,05
440,55	20276,06
440,74	20182,44
440,92	20809,70
441,11	20692,68
441,29	20273,72
441,47	20924,39
441,66	20587,35
441,84	20594,37
442,03	20292,44
442,21	20938,43
442,39	20938,43
442,58	20446,92
442,76	21149,08
442,95	20971,20
443,13	20786,30
443,32	20697,36
443,50	21062,48
443,68	20467,98
443,87	20730,12
444,05	21188,87
444,23	21008,65
444,42	20688,00
444,60	20421,17
444,79	20453,94
444,97	20688,00
445,15	21092,91
445,34	20397,77
445,52	20896,30
445,71	20699,70
445,89	20919,71
446,07	20795,66
446,26	20313,51
446,44	20669,27
446,62	20467,98
446,81	20437,56
446,99	20596,71
447,17	20795,66
447,36	20070,09
447,54	20482,03
447,72	20123,93
447,91	20423,51
448,09	20556,93
448,27	20554,58
448,46	20404,79
448,64	20531,18
448,82	20018,60
449,01	20472,67
449,19	20203,50
449,37	20702,04
449,56	20170,74
449,74	20016,26
449,92	20467,98
450,11	20161,37
450,29	20004,56
450,47	20264,36
450,66	20191,80
450,84	20166,06
451,02	20023,28
451,20	20102,86
451,39	20212,87
451,57	19985,83
451,75	19908,60
451,94	20032,65
452,12	20311,17
452,30	20116,90
452,48	20102,86
452,67	19700,29
452,85	19864,13
453,03	19751,78
453,21	19754,12
453,40	19812,63
453,58	20095,84
453,76	19662,84
453,94	19536,45
454,13	19819,66
454,31	19690,93
454,49	19634,75
454,67	19838,38
454,86	19770,51
