x in Angstrom	y in Volt
6470,60000	14,44163
6470,80000	14,35541
6471,00000	14,63275
6471,20000	14,17455
6471,40000	14,70708
6471,60000	16,33267
6471,80000	15,06430
6472,00000	15,21149
6472,20000	15,79333
6472,40000	15,46304
6472,60000	14,90985
6472,80000	14,92252
6473,00000	15,51589
6473,20000	14,92386
6473,40000	15,68584
6473,60000	14,74748
6473,80000	14,90607
6474,00000	15,04612
6474,20000	15,26352
6474,40000	15,27601
6474,60000	15,36292
6474,80000	15,57879
6475,00000	15,97390
6475,20000	15,81764
6475,40000	14,98466
6475,60000	14,96344
6475,80000	15,00876
6476,00000	15,20983
6476,20000	16,26995
6476,40000	15,08138
6476,60000	14,21990
6476,80000	13,82743
6477,00000	14,42429
6477,20000	13,99150
6477,40000	14,27418
6477,60000	14,37440
6477,80000	14,56908
6478,00000	14,92195
6478,20000	14,31925
6478,40000	13,30897
6478,60000	13,32231
6478,80000	14,02443
6479,00000	14,54202
6479,20000	14,74863
6479,40000	14,18504
6479,60000	14,33269
6479,80000	14,69383
6480,00000	13,96093
6480,20000	13,68142
6480,40000	13,24381
6480,60000	13,62854
6480,80000	13,27121
6481,00000	13,75729
6481,20000	13,02961
6481,40000	13,04972
6481,60000	13,87437
6481,80000	13,30388
6482,00000	13,37185
6482,20000	14,20555
6482,40000	14,79873
6482,60000	14,10680
6482,80000	13,35685
6483,00000	13,20754
6483,20000	14,03455
6483,40000	13,26225
6483,60000	13,42163
6483,80000	13,83152
6484,00000	13,18650
6484,20000	13,94107
6484,40000	14,79401
6484,60000	14,46223
6484,80000	13,80833
6485,00000	13,55120
6485,20000	12,91229
6485,40000	13,75857
6485,60000	13,64097
6485,80000	14,20622
6486,00000	13,94879
6486,20000	13,78929
6486,40000	14,33827
6486,60000	14,21519
6486,80000	14,11107
6487,00000	13,83000
6487,20000	13,05058
6487,40000	12,77391
6487,60000	12,71086
6487,80000	13,07095
6488,00000	13,56415
6488,20000	13,19760
6488,40000	13,37072
6488,60000	14,19948
6488,80000	14,53670
6489,00000	14,90932
6489,20000	14,99681
6489,40000	15,78376
6489,60000	15,76553
6489,80000	15,06815
6490,00000	15,29423
6490,20000	15,34746
6490,40000	15,77457
6490,60000	15,86828
6490,80000	16,31837
6491,00000	15,84011
6491,20000	15,83690
6491,40000	15,97748
6491,60000	15,85426
6491,80000	16,00146
6492,00000	15,75128
6492,20000	16,05468
6492,40000	19,10314
6492,60000	20,07952
6492,80000	20,65279
6493,00000	19,54389
6493,20000	21,84088
6493,40000	21,10758
6493,60000	18,95515
6493,80000	17,55273
6494,00000	19,55067
6494,20000	19,37024
6494,40000	17,74793
6494,60000	16,60447
6494,80000	16,28847
6495,00000	15,65073
6495,20000	14,95171
6495,40000	16,18250
6495,60000	15,93635
6495,80000	16,43712
6496,00000	16,39662
6496,20000	15,73877
6496,40000	15,15557
6496,60000	14,15882
6496,80000	14,18240
6497,00000	14,66384
6497,20000	14,45658
6497,40000	15,30375
6497,60000	14,55569
6497,80000	14,05291
6498,00000	14,70321
6498,20000	13,99484
6498,40000	13,72535
6498,60000	14,72947
6498,80000	13,68227
6499,00000	14,05134
6499,20000	13,69976
6499,40000	14,24236
6499,60000	14,51135
6499,80000	14,26372
6500,00000	14,45179
6500,20000	14,97425
6500,40000	15,05003
6500,60000	16,15050
6500,80000	15,67757
6501,00000	15,99865
6501,20000	15,08660
6501,40000	14,28971
6501,60000	14,26430
6501,80000	14,61697
6502,00000	14,66202
6502,20000	13,96447
6502,40000	12,95285
6502,60000	13,41673
6502,80000	13,60864
6503,00000	14,21914
6503,20000	15,44438
6503,40000	15,95103
6503,60000	15,88320
6503,80000	14,58692
6504,00000	14,17967
6504,20000	13,92393
6504,40000	14,97853
6504,60000	15,04965
6504,80000	13,76031
6505,00000	13,63726
6505,20000	15,13700
6505,40000	15,19727
6505,60000	14,62340
6505,80000	14,07537
6506,00000	13,89727
6506,20000	14,40310
6506,40000	16,00772
6506,60000	18,31651
6506,80000	17,28371
6507,00000	17,95706
6507,20000	17,10315
6507,40000	17,81404
6507,60000	18,90075
6507,80000	20,78123
6508,00000	19,76219
6508,20000	22,45355
6508,40000	19,87723
6508,60000	18,67164
6508,80000	21,91970
6509,00000	20,01982
6509,20000	18,40791
6509,40000	17,38710
6509,60000	17,30170
6509,80000	20,34960
6510,00000	20,34203
6510,20000	22,01330
6510,40000	23,30491
6510,60000	24,73915
6510,80000	24,35202
6511,00000	24,13625
6511,20000	21,21187
6511,40000	18,56675
6511,60000	17,70600
6511,80000	18,68343
6512,00000	19,81356
6512,20000	19,51336
6512,40000	18,67959
6512,60000	18,00738
6512,80000	16,85235
6513,00000	17,71062
6513,20000	16,86000
6513,40000	16,04333
6513,60000	17,49010
6513,80000	17,69092
6514,00000	17,69752
6514,20000	19,30290
6514,40000	20,16600
6514,60000	19,34291
6514,80000	17,72668
6515,00000	17,19503
6515,20000	17,01269
6515,40000	15,71550
6515,60000	16,15949
6515,80000	17,53868
6516,00000	17,89564
6516,20000	17,76472
6516,40000	19,44204
6516,60000	19,96281
6516,80000	19,92640
6517,00000	20,00140
6517,20000	19,75678
6517,40000	20,22947
6517,60000	19,73974
6517,80000	18,14680
6518,00000	14,92080
6518,20000	14,53380
6518,40000	14,73673
6518,60000	14,74104
6518,80000	14,31653
6519,00000	14,90722
6519,20000	14,96844
6519,40000	14,47614
6519,60000	15,75529
6519,80000	15,12108
6520,00000	14,98040
6520,20000	14,45227
6520,40000	14,54725
6520,60000	15,13351
6520,80000	15,29500
6521,00000	14,12533
6521,20000	13,15781
6521,40000	13,42797
6521,60000	14,63988
6521,80000	14,34231
6522,00000	14,55593
6522,20000	16,64284
6522,40000	16,46184
6522,60000	14,94603
6522,80000	14,72411
6523,00000	14,57214
6523,20000	14,10574
6523,40000	14,10546
6523,60000	13,45998
6523,80000	14,09611
6524,00000	13,99442
6524,20000	13,76376
6524,40000	14,21713
6524,60000	14,33116
6524,80000	13,27347
6525,00000	13,25118
6525,20000	13,23181
6525,40000	13,62869
6525,60000	13,61620
6525,80000	12,83752
6526,00000	12,86431
6526,20000	12,85726
6526,40000	13,04435
6526,60000	13,80074
6526,80000	14,30080
6527,00000	14,39521
6527,20000	14,11529
6527,40000	13,61060
6527,60000	14,03287
6527,80000	14,33453
6528,00000	14,51202
6528,20000	14,11816
6528,40000	13,33766
6528,60000	13,57195
6528,80000	13,91602
6529,00000	13,67149
6529,20000	13,57659
6529,40000	13,49630
6529,60000	13,88263
6529,80000	14,23117
6530,00000	14,73903
6530,20000	15,56702
6530,40000	15,57162
6530,60000	16,26034
6530,80000	15,82966
6531,00000	15,24497
6531,20000	15,88000
6531,40000	17,04936
6531,60000	16,78352
6531,80000	16,98605
6532,00000	17,14020
6532,20000	16,40282
6532,40000	17,01063
6532,60000	16,98007
6532,80000	15,44437
6533,00000	15,34197
6533,20000	15,63306
6533,40000	15,08391
6533,60000	15,66628
6533,80000	15,95516
6534,00000	16,24236
6534,20000	16,31882
6534,40000	16,38083
6534,60000	15,47476
6534,80000	17,04626
6535,00000	17,37101
6535,20000	16,85583
6535,40000	16,81485
6535,60000	16,07439
6535,80000	15,87186
6536,00000	15,91324
6536,20000	15,13004
6536,40000	15,30740
6536,60000	14,79664
6536,80000	14,57320
6537,00000	14,88457
6537,20000	14,83489
6537,40000	14,23124
6537,60000	13,75013
6537,80000	13,41482
6538,00000	13,13083
6538,20000	12,96500
6538,40000	13,50704
6538,60000	13,54674
6538,80000	14,07133
6539,00000	13,23659
6539,20000	13,22416
6539,40000	14,11007
6539,60000	14,13870
6539,80000	14,84714
6540,00000	14,82708
6540,20000	13,79371
6540,40000	13,36244
6540,60000	14,55746
6540,80000	16,60247
6541,00000	15,37789
6541,20000	15,10108
6541,40000	15,86861
6541,60000	14,93654
6541,80000	14,35326
6542,00000	15,41963
6542,20000	15,39402
6542,40000	15,38736
6542,60000	14,78988
6542,80000	14,68548
6543,00000	14,35527
6543,20000	14,62732
6543,40000	14,82670
6543,60000	14,95275
6543,80000	15,14566
6544,00000	14,39086
6544,20000	15,49298
6544,40000	15,79647
6544,60000	16,13055
6544,80000	15,57918
6545,00000	16,54172
6545,20000	18,68594
6545,40000	19,58259
6545,60000	17,62204
6545,80000	17,29974
6546,00000	18,03928
6546,20000	18,52570
6546,40000	19,45792
6546,60000	19,12200
6546,80000	20,40354
6547,00000	20,96089
6547,20000	19,25030
6547,40000	18,80749
6547,60000	21,30811
6547,80000	20,49217
6548,00000	21,01704
6548,20000	21,30888
6548,40000	19,30578
6548,60000	18,70479
6548,80000	17,12572
6549,00000	16,63012
6549,20000	16,11888
6549,40000	15,90638
6549,60000	15,41405
6549,80000	15,39870
6550,00000	15,70168
6550,20000	15,32930
6550,40000	16,37895
6550,60000	17,28735
6550,80000	16,42909
6551,00000	15,35713
6551,20000	16,25594
6551,40000	18,20998
6551,60000	18,80175
6551,80000	20,47117
6552,00000	19,81272
6552,20000	17,62615
6552,40000	17,21487
6552,60000	16,82662
6552,80000	18,59835
6553,00000	18,81810
6553,20000	16,34001
6553,40000	15,15294
6553,60000	14,84953
6553,80000	15,35418
6554,00000	15,05712
6554,20000	14,56444
6554,40000	14,80992
6554,60000	14,38292
6554,80000	14,25400
6555,00000	15,56023
6555,20000	15,10400
6555,40000	14,43083
6555,60000	14,27175
6555,80000	15,06497
6556,00000	14,96634
6556,20000	15,43094
6556,40000	15,13107
6556,60000	15,11537
6556,80000	14,33389
6557,00000	13,69233
6557,20000	14,78111
6557,40000	14,63017
6557,60000	15,28094
6557,80000	16,42912
6558,00000	15,80653
6558,20000	14,76104
6558,40000	14,26678
6558,60000	14,19293
6558,80000	13,17513
6559,00000	15,09253
6559,20000	15,87159
6559,40000	15,33412
6559,60000	14,80514
6559,80000	14,73510
6560,00000	14,52915
6560,20000	14,65247
6560,40000	14,38429
6560,60000	13,57663
6560,80000	12,95414
6561,00000	14,89664
6561,20000	14,74143
6561,40000	13,51857
6561,60000	13,08965
6561,80000	13,52077
6562,00000	12,78773
6562,20000	12,60817
6562,40000	13,54688
6562,60000	13,66025
6562,80000	12,93461
6563,00000	12,50364
6563,20000	13,01064
6563,40000	13,22340
6563,60000	12,88867
6563,80000	13,18441
6564,00000	13,32211
6564,20000	12,50068
6564,40000	12,93355
6564,60000	14,01059
6564,80000	14,33991
6565,00000	13,98088
6565,20000	14,28290
6565,40000	13,97600
6565,60000	13,80504
6565,80000	13,98896
6566,00000	14,00929
6566,20000	13,65388
6566,40000	14,19936
6566,60000	13,82145
6566,80000	13,69236
6567,00000	13,84953
6567,20000	13,78987
6567,40000	14,48413
6567,60000	14,40425
6567,80000	14,59201
6568,00000	15,01153
6568,20000	14,58865
6568,40000	15,15846
6568,60000	14,89837
6568,80000	13,91942
6569,00000	14,51302
6569,20000	15,56750
6569,40000	15,86794
6569,60000	15,40447
6569,80000	14,77027
6570,00000	14,76082
6570,20000	14,45699
6570,40000	14,47447
6570,60000	14,57080
6570,80000	14,36548
6571,00000	13,05382
6571,20000	13,36260
6571,40000	13,60099
6571,60000	13,84172
6571,80000	14,05674
6572,00000	13,43579
6572,20000	14,08740
6572,40000	15,26208
6572,60000	16,17843
6572,80000	15,30843
6573,00000	14,01140
6573,20000	14,99734
6573,40000	13,90784
6573,60000	13,62300
6573,80000	13,95278
6574,00000	13,73157
6574,20000	14,04910
6574,40000	13,23862
6574,60000	13,73911
6574,80000	13,64384
6575,00000	13,40717
6575,20000	14,77957
6575,40000	14,21545
6575,60000	14,26554
6575,80000	13,95687
6576,00000	14,22081
6576,20000	13,94945
6576,40000	13,95343
6576,60000	14,40219
6576,80000	15,11135
6577,00000	15,21959
6577,20000	14,38980
6577,40000	13,35998
6577,60000	13,65341
6577,80000	13,64423
6578,00000	13,67054
6578,20000	14,30675
6578,40000	13,43596
6578,60000	14,38904
6578,80000	14,74960
6579,00000	13,80638
6579,20000	13,97954
6579,40000	13,93375
6579,60000	14,09783
6579,80000	14,44582
6580,00000	14,53268
6580,20000	14,66777
6580,40000	14,31939
6580,60000	16,33621
6580,80000	19,30022
6581,00000	20,57956
6581,20000	20,08133
6581,40000	19,97854
6581,60000	18,70708
6581,80000	17,77587
6582,00000	18,50963
6582,20000	20,06818
6582,40000	19,19087
6582,60000	18,70661
6582,80000	18,44457
6583,00000	18,98952
6583,20000	17,43874
6583,40000	17,31734
6583,60000	19,68017
6583,80000	18,25205
6584,00000	17,73009
6584,20000	19,24650
6584,40000	19,76716
6584,60000	17,71301
6584,80000	15,24540
6585,00000	14,72731
6585,20000	17,50087
6585,40000	19,24119
6585,60000	22,13601
6585,80000	22,39423
6586,00000	20,00327
6586,20000	20,11061
6586,40000	19,30342
6586,60000	20,64481
6586,80000	18,43305
6587,00000	20,62883
6587,20000	20,44548
6587,40000	17,56937
6587,60000	16,01900
6587,80000	17,14562
6588,00000	17,08404
6588,20000	15,43694
6588,40000	17,00287
6588,60000	17,64399
6588,80000	17,44428
6589,00000	16,70384
6589,20000	15,31026
6589,40000	15,17986
6589,60000	15,94625
6589,80000	16,54499
6590,00000	16,52053
6590,20000	15,46892
6590,40000	16,24568
6590,60000	16,56009
6590,80000	15,71177
6591,00000	14,22330
6591,20000	15,17565
6591,40000	16,27309
6591,60000	15,62275
6591,80000	15,26123
6592,00000	15,70668
6592,20000	16,20330
6592,40000	16,17934
6592,60000	15,30949
6592,80000	14,97045
6593,00000	14,98073
6593,20000	15,84884
6593,40000	15,82565
6593,60000	15,62754
6593,80000	15,00424
6594,00000	15,32390
6594,20000	15,45404
6594,40000	15,37526
6594,60000	15,11672
6594,80000	14,78801
6595,00000	15,14877
6595,20000	15,20572
6595,40000	16,19388
6595,60000	15,57831
6595,80000	15,58858
6596,00000	16,85081
6596,20000	17,98059
6596,40000	17,87866
6596,60000	18,83883
6596,80000	18,09836
6597,00000	16,81935
6597,20000	15,83925
6597,40000	16,61314
6597,60000	15,10180
6597,80000	15,73382
6598,00000	15,35634
6598,20000	14,39196
6598,40000	14,51661
6598,60000	14,65820
6598,80000	14,22330
6599,00000	14,38382
6599,20000	13,60484
6599,40000	14,78524
6599,60000	14,47629
6599,80000	14,35511
6600,00000	15,41860
6600,20000	15,17331
6600,40000	14,31074
6600,60000	14,59018
6600,80000	15,48177
6601,00000	15,06344
6601,20000	15,46042
6601,40000	15,86904
6601,60000	15,44492
6601,80000	15,25845
6602,00000	14,63471
6602,20000	14,56492
6602,40000	14,18415
6602,60000	14,29200
6602,80000	14,93362
6603,00000	15,52670
6603,20000	14,78146
6603,40000	14,83365
6603,60000	14,37813
6603,80000	14,82210
6604,00000	14,50717
6604,20000	14,63858
6604,40000	14,82526
6604,60000	14,99274
6604,80000	15,24406
6605,00000	15,18566
6605,20000	14,94357
6605,40000	13,41593
6605,60000	13,41755
6605,80000	14,22521
6606,00000	15,28993
6606,20000	15,61381
6606,40000	15,86185
6606,60000	14,79586
6606,80000	15,86549
6607,00000	15,37414
6607,20000	15,63548
6607,40000	15,24975
6607,60000	15,54273
6607,80000	15,41870
6608,00000	15,40602
6608,20000	16,23406
6608,40000	15,12832
6608,60000	15,12615
6608,80000	14,75986
6609,00000	14,70038
6609,20000	15,60730
6609,40000	15,49756
6609,60000	16,28955
6609,80000	15,76706
6610,00000	15,29090
6610,20000	14,52240
6610,40000	14,51476
6610,60000	14,19374
6610,80000	13,56487
6611,00000	14,55363
6611,20000	15,16202
6611,40000	15,83068
6611,60000	14,68393
6611,80000	14,48641
6612,00000	14,80484
6612,20000	14,62337
6612,40000	14,33449
6612,60000	14,16888
6612,80000	14,28199
6613,00000	14,81996
6613,20000	14,35425
6613,40000	14,63246
6613,60000	14,56847
6613,80000	15,08638
6614,00000	14,83121
6614,20000	14,73607
6614,40000	14,43883
6614,60000	14,97987
6614,80000	14,69502
6615,00000	14,57200
6615,20000	14,67605
6615,40000	15,84904
6615,60000	15,71727
6615,80000	14,97772
6616,00000	15,34752
6616,20000	14,91334
6616,40000	14,76446
6616,60000	15,12241
6616,80000	14,38169
6617,00000	14,72017
6617,20000	16,46218
6617,40000	15,78979
6617,60000	14,65261
6617,80000	14,42950
6618,00000	15,41133
6618,20000	15,65982
6618,40000	15,09998
6618,60000	14,39664
6618,80000	14,73985
6619,00000	14,65573
6619,20000	13,90186
6619,40000	14,45476
6619,60000	14,20220
6619,80000	13,21459
6620,00000	13,39597
6620,20000	13,98891
6620,40000	13,48269
6620,60000	14,09539
6620,80000	14,56865
6621,00000	14,13288
6621,20000	15,77754
6621,40000	14,66098
6621,60000	14,69154
6621,80000	15,05861
6622,00000	13,51120
6622,20000	13,54569
6622,40000	14,24315
6622,60000	14,13007
6622,80000	13,96418
6623,00000	13,16442
6623,20000	13,03890
6623,40000	12,92458
6623,60000	12,99267
6623,80000	12,52187
6624,00000	12,88700
6624,20000	13,61711
6624,40000	13,40604
6624,60000	13,41023
6624,80000	13,83757
6625,00000	14,36106
6625,20000	14,40985
6625,40000	13,15456
6625,60000	13,45256
6625,80000	12,84790
6626,00000	12,12109
6626,20000	12,61764
6626,40000	13,42946
6626,60000	13,37072
6626,80000	12,66427
6627,00000	13,34058
6627,20000	13,22951
6627,40000	13,20426
6627,60000	13,44921
6627,80000	13,42396
6628,00000	13,35771
6628,20000	13,27079
6628,40000	13,94452
6628,60000	13,83111
6628,80000	13,55014
6629,00000	14,10861
6629,20000	12,85284
6629,40000	13,10500
6629,60000	12,76898
6629,80000	13,70761
6630,00000	13,22043
6630,20000	13,16819
6630,40000	13,25238
6630,60000	13,51556
6630,80000	13,38038
6631,00000	13,39306
6631,20000	14,80355
6631,40000	13,89937
6631,60000	13,54383
6631,80000	13,17446
6632,00000	13,25640
6632,20000	12,98418
6632,40000	13,21761
6632,60000	13,00220
6632,80000	13,35149
6633,00000	12,81451
6633,20000	13,54837
6633,40000	14,10313
6633,60000	14,55674
6633,80000	13,94281
6634,00000	12,76142
6634,20000	13,07554
6634,40000	13,53225
6634,60000	13,24146
6634,80000	14,06124
6635,00000	13,90061
6635,20000	13,47423
6635,40000	13,23142
6635,60000	12,64474
6635,80000	13,58826
6636,00000	13,18756
6636,20000	13,20780
6636,40000	12,85774
6636,60000	12,32092
6636,80000	12,71990
6637,00000	13,70254
6637,20000	13,53397
6637,40000	13,25472
6637,60000	13,10625
6637,80000	12,36024
6638,00000	13,35245
6638,20000	13,03187
6638,40000	13,23420
6638,60000	13,15159
6638,80000	12,72631
6639,00000	13,40587
6639,20000	13,32759
6639,40000	13,17216
6639,60000	12,79629
6639,80000	13,17422
6640,00000	13,73104
6640,20000	13,94591
6640,40000	14,02283
6640,60000	13,91654
6640,80000	13,45352
6641,00000	12,91772
6641,20000	12,78567
6641,40000	12,62588
6641,60000	12,20396
6641,80000	12,46055
6642,00000	12,89870
6642,20000	12,96988
6642,40000	13,83427
6642,60000	13,96945
6642,80000	13,25898
6643,00000	12,61414
6643,20000	12,92832
6643,40000	12,50077
6643,60000	12,78203
6643,80000	12,56272
6644,00000	12,22196
6644,20000	13,01018
6644,40000	13,27658
6644,60000	12,86440
6644,80000	13,00149
6645,00000	12,72076
6645,20000	12,72948
6645,40000	12,03703
6645,60000	12,71950
6645,80000	12,95605
6646,00000	13,17407
6646,20000	12,39119
6646,40000	13,39813
6646,60000	12,89301
6646,80000	12,46991
6647,00000	11,76050
6647,20000	12,64651
6647,40000	12,71349
6647,60000	12,62732
6647,80000	12,07373
6648,00000	13,33475
6648,20000	13,21512
6648,40000	13,18172
6648,60000	13,22298
6648,80000	12,89856
6649,00000	13,12490
6649,20000	12,50352
6649,40000	12,52555
6649,60000	12,66489
6649,80000	12,86077
6650,00000	12,77583
6650,20000	12,34450
6650,40000	12,81075
6650,60000	13,26902
6650,80000	13,13107
6651,00000	12,28983
6651,20000	12,49046
6651,40000	13,68313
6651,60000	13,52015
6651,80000	13,58228
6652,00000	13,23695
6652,20000	12,90295
6652,40000	12,81863
6652,60000	13,52954
6652,80000	14,12010
6653,00000	13,04193
6653,20000	12,10696
6653,40000	12,24861
6653,60000	12,71214
6653,80000	12,58836
