x in Angstrom	y in Volt
6653,00000	24,63269
6653,20000	23,59707
6653,40000	24,00422
6653,60000	24,04909
6653,80000	23,79079
6654,00000	23,88374
6654,20000	22,55197
6654,40000	24,23177
6654,60000	27,49734
6654,80000	26,04938
6655,00000	27,22354
6655,20000	25,44559
6655,40000	25,01750
6655,60000	25,98581
6655,80000	26,65238
6656,00000	24,33748
6656,20000	22,59145
6656,40000	22,70622
6656,60000	23,34938
6656,80000	24,77059
6657,00000	25,32296
6657,20000	24,23239
6657,40000	23,85550
6657,60000	25,38350
6657,80000	26,36315
6658,00000	24,92530
6658,20000	23,36974
6658,40000	23,91071
6658,60000	23,94433
6658,80000	24,48640
6659,00000	25,37022
6659,20000	24,70493
6659,40000	22,27831
6659,60000	20,99676
6659,80000	21,85548
6660,00000	21,84413
6660,20000	22,88222
6660,40000	21,60201
6660,60000	21,82959
6660,80000	22,56651
6661,00000	22,47267
6661,20000	23,10994
6661,40000	24,23263
6661,60000	23,52400
6661,80000	22,61620
6662,00000	22,91408
6662,20000	22,96152
6662,40000	22,24002
6662,60000	21,96226
6662,80000	22,65954
6663,00000	22,05177
6663,20000	23,63124
6663,40000	22,25342
6663,60000	21,87614
6663,80000	21,91935
6664,00000	21,91548
6664,20000	22,00399
6664,40000	22,47572
6664,60000	24,56017
6664,80000	23,47758
6665,00000	22,49264
6665,20000	23,37575
6665,40000	24,04232
6665,60000	24,34425
6665,80000	24,40244
6666,00000	22,68333
6666,20000	22,47257
6666,40000	22,62602
6666,60000	21,90294
6666,80000	25,27037
6667,00000	24,27564
6667,20000	22,73431
6667,40000	23,94032
6667,60000	25,12326
6667,80000	25,83925
6668,00000	24,47057
6668,20000	23,71106
6668,40000	24,62282
6668,60000	24,86073
6668,80000	25,27118
6669,00000	24,29519
6669,20000	24,67423
6669,40000	23,42486
6669,60000	22,57234
6669,80000	22,99004
6670,00000	23,22120
6670,20000	23,92478
6670,40000	22,84327
6670,60000	24,65177
6670,80000	25,08789
6671,00000	22,15180
6671,20000	21,10252
6671,40000	21,20005
6671,60000	22,35642
6671,80000	23,22688
6672,00000	25,53963
6672,20000	25,03350
6672,40000	24,25904
6672,60000	23,77310
6672,80000	23,21938
6673,00000	23,65589
6673,20000	24,17302
6673,40000	23,91177
6673,60000	22,49146
6673,80000	24,27066
6674,00000	24,39656
6674,20000	24,09473
6674,40000	24,23582
6674,60000	24,84641
6674,80000	24,58725
6675,00000	24,64576
6675,20000	24,25019
6675,40000	23,68569
6675,60000	23,75312
6675,80000	22,87326
6676,00000	23,63543
6676,20000	22,94357
6676,40000	23,31481
6676,60000	22,64213
6676,80000	22,56722
6677,00000	22,06368
6677,20000	23,31972
6677,40000	25,20218
6677,60000	25,01418
6677,80000	25,81997
6678,00000	25,76224
6678,20000	25,31070
6678,40000	24,55492
6678,60000	25,07596
6678,80000	23,87919
6679,00000	22,17197
6679,20000	22,12644
6679,40000	23,84667
6679,60000	23,60281
6679,80000	24,77960
6680,00000	24,82428
6680,20000	25,60468
6680,40000	25,77563
6680,60000	26,28827
6680,80000	26,14250
6681,00000	25,63295
6681,20000	25,55527
6681,40000	26,62730
6681,60000	25,97572
6681,80000	25,85597
6682,00000	27,84265
6682,20000	28,82706
6682,40000	28,00538
6682,60000	26,59817
6682,80000	28,75387
6683,00000	28,21168
6683,20000	28,66116
6683,40000	26,22728
6683,60000	26,11694
6683,80000	26,49261
6684,00000	27,83127
6684,20000	27,95458
6684,40000	28,17930
6684,60000	27,01480
6684,80000	25,26540
6685,00000	25,33208
6685,20000	24,11831
6685,40000	27,49122
6685,60000	27,59380
6685,80000	28,35040
6686,00000	27,14896
6686,20000	27,94353
6686,40000	26,15700
6686,60000	27,27399
6686,80000	26,94190
6687,00000	27,55299
6687,20000	26,26894
6687,40000	26,46395
6687,60000	26,51329
6687,80000	27,28195
6688,00000	26,95689
6688,20000	26,91035
6688,40000	27,89995
6688,60000	30,12310
6688,80000	30,41859
6689,00000	31,24895
6689,20000	32,91412
6689,40000	33,92579
6689,60000	36,19423
6689,80000	36,35507
6690,00000	36,05599
6690,20000	33,13894
6690,40000	34,37556
6690,60000	34,97128
6690,80000	33,97960
6691,00000	34,12683
6691,20000	32,99208
6691,40000	34,30152
6691,60000	32,88159
6691,80000	33,69150
6692,00000	33,56273
6692,20000	33,60248
6692,40000	35,61440
6692,60000	33,90479
6692,80000	34,56492
6693,00000	34,74894
6693,20000	35,80222
6693,40000	33,85954
6693,60000	33,23956
6693,80000	32,68538
6694,00000	33,39782
6694,20000	34,79991
6694,40000	33,11742
6694,60000	31,27942
6694,80000	29,96240
6695,00000	30,32703
6695,20000	29,75725
6695,40000	27,76532
6695,60000	27,97475
6695,80000	25,21935
6696,00000	25,64669
6696,20000	25,95158
6696,40000	26,75219
6696,60000	27,13461
6696,80000	26,12381
6697,00000	28,58253
6697,20000	29,58253
6697,40000	29,26051
6697,60000	28,64170
6697,80000	25,81010
6698,00000	24,88680
6698,20000	26,42066
6698,40000	28,24984
6698,60000	28,30973
6698,80000	26,56660
6699,00000	25,92697
6699,20000	26,59860
6699,40000	27,62737
6699,60000	27,86803
6699,80000	27,47224
6700,00000	27,17667
6700,20000	28,44573
6700,40000	28,82304
6700,60000	27,70022
6700,80000	26,24741
6701,00000	26,70317
6701,20000	28,47342
6701,40000	28,80921
6701,60000	28,90636
6701,80000	27,02751
6702,00000	26,72311
6702,20000	27,21577
6702,40000	26,78511
6702,60000	25,35024
6702,80000	25,77891
6703,00000	25,77366
6703,20000	26,21202
6703,40000	24,99213
6703,60000	24,76844
6703,80000	23,53824
6704,00000	24,71501
6704,20000	24,93186
6704,40000	26,32899
6704,60000	26,74656
6704,80000	27,06924
6705,00000	27,31228
6705,20000	27,23689
6705,40000	26,91069
6705,60000	27,62656
6705,80000	27,29949
6706,00000	26,39455
6706,20000	26,79358
6706,40000	25,92826
6706,60000	25,66943
6706,80000	27,16618
6707,00000	27,16360
6707,20000	26,37949
6707,40000	29,08081
6707,60000	28,80659
6707,80000	28,18772
6708,00000	27,32486
6708,20000	28,81805
6708,40000	27,57162
6708,60000	27,37808
6708,80000	28,39904
6709,00000	28,93420
6709,20000	27,61147
6709,40000	27,82016
6709,60000	29,40822
6709,80000	29,93574
6710,00000	27,85540
6710,20000	27,62070
6710,40000	27,65266
6710,60000	27,17447
6710,80000	25,85688
6711,00000	27,38407
6711,20000	26,47673
6711,40000	25,13313
6711,60000	26,89809
6711,80000	26,46289
6712,00000	26,73116
6712,20000	28,01351
6712,40000	28,02134
6712,60000	27,33049
6712,80000	26,72992
6713,00000	26,90177
6713,20000	27,23138
6713,40000	25,67591
6713,60000	25,76377
6713,80000	26,69938
6714,00000	26,20747
6714,20000	26,18399
6714,40000	25,07458
6714,60000	24,32509
6714,80000	24,72701
6715,00000	24,96600
6715,20000	26,69762
6715,40000	26,82989
6715,60000	26,43564
6715,80000	25,55413
6716,00000	25,71474
6716,20000	24,37847
6716,40000	22,51703
6716,60000	25,18719
6716,80000	26,12770
6717,00000	28,95401
6717,20000	30,76688
6717,40000	31,14395
6717,60000	28,61367
6717,80000	28,20867
6718,00000	27,80501
6718,20000	27,19846
6718,40000	28,32974
6718,60000	25,18819
6718,80000	24,10630
6719,00000	26,93596
6719,20000	28,56321
6719,40000	28,76229
6719,60000	28,95697
6719,80000	27,85930
6720,00000	26,27165
6720,20000	27,23101
6720,40000	26,69767
6720,60000	25,34000
6720,80000	25,47242
6721,00000	26,81146
6721,20000	26,07377
6721,40000	25,12161
6721,60000	25,33966
