x in Angstrom	y in Volt
6446,60000	2,63290
6446,80000	2,66460
6447,00000	2,05332
6447,20000	1,82503
6447,40000	2,89258
6447,60000	2,99001
6447,80000	2,40706
6448,00000	2,04038
6448,20000	2,18427
6448,40000	2,42638
6448,60000	2,09287
6448,80000	2,05775
6449,00000	1,99843
6449,20000	1,90915
6449,40000	1,65452
6449,60000	1,81726
6449,80000	2,09150
6450,00000	1,72429
6450,20000	2,10519
6450,40000	2,17531
6450,60000	1,88755
6450,80000	1,83206
6451,00000	2,02287
6451,20000	1,94318
6451,40000	2,12674
6451,60000	1,97838
6451,80000	1,93165
6452,00000	2,24625
6452,20000	2,38276
6452,40000	1,96527
6452,60000	2,38047
6452,80000	1,80302
6453,00000	2,29674
6453,20000	2,08950
6453,40000	2,11710
6453,60000	2,40839
6453,80000	2,27896
6454,00000	2,34871
6454,20000	2,40839
6454,40000	2,17794
6454,60000	2,23623
6454,80000	2,73305
6455,00000	2,70963
6455,20000	2,73195
6455,40000	2,28126
6455,60000	3,00473
6455,80000	3,04678
6456,00000	2,84311
6456,20000	2,81419
6456,40000	2,59233
6456,60000	2,90689
6456,80000	2,60042
6457,00000	2,37358
6457,20000	2,82211
6457,40000	2,55530
6457,60000	2,55508
6457,80000	2,38678
6458,00000	2,48790
6458,20000	2,51924
6458,40000	2,46838
6458,60000	2,47302
6458,80000	2,49225
6459,00000	2,48154
6459,20000	2,75743
6459,40000	2,38755
6459,60000	2,28035
6459,80000	2,26772
6460,00000	2,21108
6460,20000	2,36961
6460,40000	2,49689
6460,60000	2,32465
6460,80000	2,13940
6461,00000	2,65779
6461,20000	2,29952
6461,40000	2,30532
6461,60000	3,24921
6461,80000	2,53544
6462,00000	2,83809
6462,20000	2,08830
6462,40000	2,03710
6462,60000	2,15621
6462,80000	2,68703
6463,00000	2,61165
6463,20000	2,29226
6463,40000	2,23546
6463,60000	2,44179
6463,80000	2,23171
6464,00000	2,10019
6464,20000	1,99751
6464,40000	2,15792
6464,60000	2,05420
6464,80000	2,16814
6465,00000	2,06343
6465,20000	2,29554
6465,40000	2,42605
6465,60000	2,53549
6465,80000	2,50422
6466,00000	2,28624
6466,20000	2,45609
6466,40000	2,24487
6466,60000	2,21843
6466,80000	2,68296
6467,00000	2,47513
6467,20000	2,20956
6467,40000	2,46391
6467,60000	2,20994
6467,80000	2,21991
6468,00000	2,18072
6468,20000	2,47466
6468,40000	2,59146
6468,60000	2,55234
6468,80000	1,83768
6469,00000	2,12342
6469,20000	1,76277
6469,40000	2,05480
6469,60000	2,25432
6469,80000	1,92266
6470,00000	2,52765
6470,20000	2,24209
6470,40000	1,93000
6470,60000	1,87297
6470,80000	1,56911
6471,00000	1,60260
6471,20000	1,81996
6471,40000	1,60764
6471,60000	1,68201
6471,80000	1,79288
6472,00000	1,82112
6472,20000	1,73874
6472,40000	1,69449
6472,60000	1,82732
6472,80000	1,46926
6473,00000	1,78859
6473,20000	1,91615
6473,40000	2,04703
6473,60000	1,95002
6473,80000	1,74615
6474,00000	1,79070
6474,20000	1,96953
6474,40000	1,90247
6474,60000	2,33172
6474,80000	2,17828
6475,00000	2,08378
6475,20000	2,08165
6475,40000	2,22281
6475,60000	2,10777
6475,80000	2,02124
6476,00000	1,92089
6476,20000	2,04213
6476,40000	2,20971
6476,60000	2,27361
6476,80000	2,13239
6477,00000	2,00677
6477,20000	2,23575
6477,40000	2,16015
6477,60000	1,88211
6477,80000	2,13513
6478,00000	1,93288
6478,20000	2,04449
6478,40000	2,14321
6478,60000	1,85893
6478,80000	1,90606
6479,00000	1,88844
6479,20000	2,00392
6479,40000	1,89831
6479,60000	1,67943
6479,80000	1,69755
6480,00000	1,66618
6480,20000	1,69401
6480,40000	1,81527
6480,60000	1,69233
6480,80000	1,99220
6481,00000	1,97337
6481,20000	1,74838
6481,40000	1,90716
6481,60000	1,28451
6481,80000	1,77045
6482,00000	1,84209
6482,20000	1,93131
6482,40000	1,69772
6482,60000	1,77563
6482,80000	1,77842
6483,00000	1,85241
6483,20000	1,56314
6483,40000	1,50251
6483,60000	1,94648
6483,80000	1,79934
6484,00000	1,76940
6484,20000	1,53202
6484,40000	1,41158
6484,60000	1,64368
6484,80000	1,78019
6485,00000	1,61102
6485,20000	1,63576
6485,40000	1,76524
6485,60000	1,61369
6485,80000	1,64895
6486,00000	1,59421
6486,20000	1,82515
6486,40000	1,91380
6486,60000	1,94857
6486,80000	1,49986
6487,00000	1,88868
6487,20000	2,12246
6487,40000	1,66809
6487,60000	2,04636
6487,80000	1,85497
6488,00000	2,13839
6488,20000	2,09146
6488,40000	1,83072
6488,60000	1,81776
6488,80000	2,23486
6489,00000	1,98796
6489,20000	2,24069
6489,40000	2,17556
6489,60000	2,00260
6489,80000	2,08165
6490,00000	1,90553
6490,20000	2,30652
6490,40000	2,17770
6490,60000	2,12791
6490,80000	2,02222
6491,00000	1,88597
6491,20000	1,86478
6491,40000	1,82040
6491,60000	1,92717
6491,80000	1,95677
6492,00000	1,96347
6492,20000	1,93543
6492,40000	1,74467
6492,60000	1,93045
6492,80000	1,83582
6493,00000	1,75246
6493,20000	1,58854
6493,40000	1,76916
6493,60000	1,94739
6493,80000	1,70004
6494,00000	1,67387
6494,20000	1,42476
6494,40000	1,63164
6494,60000	1,42045
6494,80000	1,43801
6495,00000	1,46542
6495,20000	1,47331
6495,40000	1,63303
6495,60000	1,63922
6495,80000	1,74969
6496,00000	1,64494
6496,20000	1,92294
6496,40000	1,64867
6496,60000	1,49555
6496,80000	1,40807
6497,00000	1,45886
6497,20000	1,53692
6497,40000	1,46062
6497,60000	1,72333
6497,80000	1,71047
6498,00000	1,63135
6498,20000	1,76571
6498,40000	1,68186
6498,60000	1,46178
6498,80000	1,73758
6499,00000	1,53653
6499,20000	1,44126
6499,40000	1,34536
6499,60000	1,69196
6499,80000	1,65517
6500,00000	1,30088
6500,20000	1,39706
6500,40000	1,46661
6500,60000	1,52530
6500,80000	1,57247
6501,00000	1,61107
6501,20000	1,51187
6501,40000	1,45815
6501,60000	1,52876
6501,80000	1,47589
6502,00000	1,44074
6502,20000	1,51703
6502,40000	1,77829
6502,60000	1,54616
6502,80000	1,38377
6503,00000	1,58982
6503,20000	1,39320
6503,40000	1,27680
6503,60000	1,42842
6503,80000	1,70219
6504,00000	1,59906
6504,20000	1,31637
6504,40000	1,60937
6504,60000	1,41137
6504,80000	1,64202
6505,00000	1,55616
6505,20000	1,36497
6505,40000	1,65431
6505,60000	1,54953
6505,80000	1,60428
6506,00000	1,64277
6506,20000	1,69526
6506,40000	1,60184
6506,60000	1,44224
6506,80000	1,66623
6507,00000	1,62924
6507,20000	1,63183
6507,40000	1,56331
6507,60000	1,49780
6507,80000	1,61129
6508,00000	1,33799
6508,20000	1,53913
6508,40000	1,50163
6508,60000	1,60715
6508,80000	1,40539
6509,00000	1,16799
6509,20000	1,50141
6509,40000	1,52006
6509,60000	1,60889
6509,80000	1,80963
6510,00000	1,63658
6510,20000	1,38538
6510,40000	1,57486
6510,60000	1,56579
6510,80000	1,43356
6511,00000	1,49680
6511,20000	1,42581
6511,40000	1,38080
6511,60000	1,74400
6511,80000	1,19004
6512,00000	1,57132
6512,20000	1,38596
6512,40000	1,36437
6512,60000	1,15498
6512,80000	1,42969
6513,00000	1,24090
6513,20000	1,36128
6513,40000	1,40146
6513,60000	1,16226
6513,80000	1,22467
6514,00000	1,40232
6514,20000	1,24759
6514,40000	1,67459
6514,60000	1,46633
6514,80000	1,57180
6515,00000	1,33386
6515,20000	1,58783
6515,40000	1,46580
6515,60000	1,36264
6515,80000	1,47348
6516,00000	1,33813
6516,20000	1,33217
6516,40000	1,68005
6516,60000	1,57094
6516,80000	1,45968
6517,00000	1,56566
6517,20000	1,40764
6517,40000	1,63432
6517,60000	1,46316
6517,80000	1,51139
6518,00000	1,46360
6518,20000	1,53668
6518,40000	1,61494
6518,60000	1,64959
6518,80000	1,21582
6519,00000	1,40439
6519,20000	1,55870
6519,40000	1,35328
6519,60000	1,50597
6519,80000	1,22123
6520,00000	1,43914
6520,20000	1,42214
6520,40000	1,21442
6520,60000	1,39065
6520,80000	1,34680
6521,00000	1,26973
6521,20000	1,32137
6521,40000	1,20674
6521,60000	1,43845
6521,80000	1,17627
6522,00000	1,43260
6522,20000	1,41081
6522,40000	1,59157
6522,60000	1,16595
6522,80000	1,48250
6523,00000	1,69517
6523,20000	1,59824
6523,40000	1,58801
6523,60000	1,64075
6523,80000	1,50398
6524,00000	1,23835
6524,20000	1,43490
6524,40000	1,31360
6524,60000	1,58984
6524,80000	2,02143
6525,00000	1,59036
6525,20000	1,62919
6525,40000	1,76354
6525,60000	1,76652
6525,80000	1,62741
6526,00000	1,66684
6526,20000	1,41484
6526,40000	1,42468
6526,60000	1,50549
6526,80000	1,75203
6527,00000	1,56721
6527,20000	1,62213
6527,40000	1,76002
6527,60000	1,60616
6527,80000	1,73110
6528,00000	1,74225
6528,20000	1,55505
6528,40000	1,66258
6528,60000	1,86090
6528,80000	1,56015
6529,00000	1,85250
6529,20000	1,46711
6529,40000	1,49805
6529,60000	1,38572
6529,80000	1,74737
6530,00000	1,52631
6530,20000	1,21257
6530,40000	1,37238
6530,60000	1,18232
6530,80000	1,35309
6531,00000	1,42164
6531,20000	1,75980
6531,40000	1,48828
6531,60000	1,64216
6531,80000	1,65726
6532,00000	1,45078
6532,20000	1,49307
6532,40000	1,58395
6532,60000	1,32101
6532,80000	1,80264
6533,00000	1,38884
6533,20000	1,61222
6533,40000	1,47109
6533,60000	1,47372
6533,80000	1,15249
6534,00000	1,45886
6534,20000	1,71128
6534,40000	1,96016
6534,60000	1,98833
6534,80000	2,14223
6535,00000	1,96566
6535,20000	1,86392
6535,40000	2,05291
6535,60000	1,56136
6535,80000	1,75974
6536,00000	1,60606
6536,20000	1,70669
6536,40000	1,75964
6536,60000	1,70236
6536,80000	1,33488
6537,00000	1,64981
6537,20000	1,60870
6537,40000	1,63610
6537,60000	1,46183
6537,80000	1,56820
6538,00000	1,75385
6538,20000	1,61160
6538,40000	1,57170
6538,60000	1,72133
6538,80000	1,57046
6539,00000	1,62839
6539,20000	1,56065
6539,40000	1,62528
6539,60000	1,87693
6539,80000	1,41549
6540,00000	1,60131
6540,20000	1,37577
6540,40000	1,70176
6540,60000	1,55118
6540,80000	1,78222
6541,00000	1,83668
6541,20000	1,75007
6541,40000	1,68214
6541,60000	1,42811
6541,80000	1,60635
6542,00000	1,28808
6542,20000	1,71200
6542,40000	1,60686
6542,60000	1,47058
6542,80000	1,85885
6543,00000	1,52847
6543,20000	2,02641
6543,40000	1,75073
6543,60000	1,80317
6543,80000	1,46671
6544,00000	1,26093
6544,20000	1,79618
6544,40000	1,62957
6544,60000	1,69234
6544,80000	1,56825
6545,00000	1,40208
6545,20000	1,29920
6545,40000	1,70430
6545,60000	1,45298
6545,80000	1,56503
6546,00000	1,28537
6546,20000	1,28870
6546,40000	1,38042
6546,60000	1,03133
6546,80000	1,08832
6547,00000	1,22614
6547,20000	1,13154
6547,40000	0,88721
6547,60000	1,00804
6547,80000	1,20234
6548,00000	1,00555
6548,20000	1,16273
6548,40000	0,94184
6548,60000	0,97049
6548,80000	0,85632
6549,00000	0,85339
6549,20000	1,09561
6549,40000	1,06639
6549,60000	0,94671
6549,80000	0,90780
6550,00000	1,05004
6550,20000	1,24402
6550,40000	1,01626
6550,60000	1,10422
6550,80000	1,31523
6551,00000	1,17272
6551,20000	0,98266
6551,40000	0,95810
6551,60000	1,16479
6551,80000	1,26997
6552,00000	1,29297
6552,20000	1,19358
6552,40000	1,28408
6552,60000	1,11360
6552,80000	1,43801
6553,00000	1,17531
6553,20000	1,20731
6553,40000	1,17866
6553,60000	1,07869
6553,80000	1,14004
6554,00000	1,42883
6554,20000	1,04206
6554,40000	1,11039
6554,60000	1,00359
6554,80000	1,24362
6555,00000	1,16931
6555,20000	1,11404
6555,40000	0,99120
6555,60000	1,22329
6555,80000	1,08916
6556,00000	0,96996
6556,20000	0,77858
6556,40000	0,93088
6556,60000	1,00099
6556,80000	0,90960
6557,00000	1,01512
6557,20000	1,09019
6557,40000	0,79819
6557,60000	1,19748
6557,80000	1,21499
6558,00000	1,13179
6558,20000	1,20277
6558,40000	1,29408
6558,60000	1,43782
6558,80000	0,99398
6559,00000	0,95411
6559,20000	0,86831
6559,40000	1,05405
6559,60000	1,05343
6559,80000	0,92258
6560,00000	0,82988
6560,20000	0,85608
6560,40000	0,88433
6560,60000	1,02277
6560,80000	1,24170
