Vernier Format 2
Bandlücke-Si2_Background.cmbl 26.09.2019 13:03:58 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

38,5	61,1016806561	0,00732601	0,111111	1446,06944254	0,856805325905
39	60,8406547877	0,00488401	0,129426	1442,41795885	0,858974330149
39,5	60,3186030509	0,00732601	0,139194	1435,02525607	0,863399438276
40	59,9923207154	0,00610501	0,128205	1430,34427935	0,86622501861
40,5	59,4703224237	0,00732601	0,129426	1422,75908137	0,870843149921
41	59,2089758847	0,00732601	0,131868	1418,91703144	0,873201161556
41,5	58,9481637967	0,00732601	0,136752	1415,05340698	0,875585326947
42	58,4260051697	0,00488401	0,141636	1407,2302078	0,880452958676
42,5	58,0999900597	0,00732601	0,135531	1402,28640474	0,883557022167
43	57,5778314327	0,00732601	0,133089	1394,27369217	0,88863471136
43,5	57,3170193447	0,00854701	0,113553	1390,22802924	0,891220701887
44	57,1208758277	0,00732601	0,120879	1387,16650883	0,893187654196
44,5	56,5335141787	0,01221	0,130647	1377,90154523	0,89919341791
45	56,2727020907	0,00610501	0,133089	1373,74104708	0,90191670594
45,5	55,7505434637	0,00976801	0,108669	1365,3260708	0,9074755302
46	55,4897313757	0,00732601	0,123321	1361,08038015	0,910306267044
46,5	54,9675727487	0,00854701	0,108669	1352,49563441	0,916084287797
47	54,7067606607	0,00488401	0,124542	1348,16554409	0,919026602801
47,5	54,1846020337	0,00610501	0,123321	1339,41263202	0,925032339086
48	53,9232554947	0,00610501	0,133089	1334,98987778	0,928096924646
48,5	53,5972403847	0,00732601	0,130647	1329,43381582	0,931975691647
49	53,0750817577	0,00610501	0,1221	1320,4454078	0,938319746262
49,5	52,8142696697	0,00854701	0,114774	1315,91468767	0,941550399585
50	52,2921110427	0,00732601	0,118437	1306,76211725	0,948145024745
50,5	52,0307645037	0,00610501	0,118437	1302,14034552	0,951510337774
51	51,5091403277	0,00610501	0,128205	1292,83480102	0,958359102821
51,5	51,2477937887	0,00976801	0,114774	1288,13215305	0,961857831953
52	50,9869817007	0,00610501	0,115995	1283,41240322	0,965395064664
52,5	50,4648230737	0,00732601	0,123321	1273,88341385	0,972616478499
53	50,2040109857	0,00610501	0,124542	1269,08412511	0,976294617109
53,5	49,6818523587	0,00610501	0,126984	1259,39678876	0,983804318907
54	49,4205058197	0,00488401	0,133089	1254,50883483	0,987637524423
54,5	48,8336786217	0,00732601	0,126984	1243,43848109	0,996430477936
55	48,5723320827	0,00610501	0,129426	1238,46619156	1,00043102383
55,5	48,3115199947	0,00732601	0,1221	1233,47838177	1,00447646129
56	47,7893613677	0,00610501	0,129426	1223,41583806	1,01273823786
56,5	47,5285492797	0,00732601	0,13431	1218,35161211	1,01694780693
57	47,0063906527	0,00488401	0,131868	1208,137023	1,02554592435
57,5	46,6798410917	0,00610501	0,128205	1201,69793288	1,03104113446
58	46,2234199377	0,00854701	0,117216	1192,63259958	1,03887819303
58,5	45,8968703767	0,01221	0,120879	1186,10026931	1,04459971223
59	45,6360582887	0,00610501	0,112332	1180,8552734	1,04923950285
59,5	45,1138996617	0,00610501	0,118437	1170,28111253	1,05871998337
60	44,8525531227	0,00732601	0,120879	1164,95206721	1,06356307258
60,5	44,3309289467	0,00610501	0,126984	1154,24341662	1,07343042391
61	44,0695824077	0,00732601	0,139194	1148,84209013	1,07847719947
61,5	43,6783642757	0,00610501	0,131868	1140,71203269	1,08616369819
62	43,2866116927	0,00610501	0,126984	1132,51757747	1,09402275483
62,5	42,9605965827	0,00732601	0,129426	1125,65780092	1,10068974691
63	42,5036409777	0,00610501	0,131868	1115,98157767	1,1102333809
63,5	42,1770914167	0,00732601	0,1221	1109,023232	1,11719931941
64	41,6554672407	0,00610501	0,137973	1097,83346223	1,12858647749
64,5	41,3941207017	0,00610501	0,140415	1092,1928388	1,13441505564
65	40,8719620747	0,00732601	0,145299	1080,85518817	1,1463145235
65,5	40,6111499867	0,00854701	0,126984	1075,15848874	1,15238824134
66	40,3503378987	0,00610501	0,10989	1069,43951102	1,15855079903
66,5	39,7629762497	0,00732601	0,1221	1056,47912711	1,1727633497
67	39,5016297107	0,00732601	0,118437	1050,67663259	1,17924008355
67,5	38,9794710837	0,00488401	0,125763	1039,01816107	1,19247193786
68	38,7186589957	0,00610501	0,125763	1033,16251495	1,19923050059
68,5	38,3269064127	0,00732601	0,118437	1024,32685682	1,20957484591
69	37,9356882807	0,00610501	0,131868	1015,45546381	1,22014213735
69,5	37,6743417417	0,00488401	0,126984	1009,50267989	1,22733700928
70	37,1527175657	0,00610501	0,119658	997,55878579	1,24203206633
70,5	36,8913710267	0,00610501	0,118437	991,543448832	1,24956702751
71	36,3040093777	0,00610501	0,1221	977,949224419	1,26693694219
71,5	36,0431972897	0,00488401	0,133089	971,87980967	1,27484899642
