Vernier Format 2
Bandlücke-Si.cmbl 26.09.2019 12:56:17 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

189,5	62,4068099981	0,478632	0,139194	1463,87517125	0,846383642765
190	62,7330923336	0,450549	0,131868	1468,20827853	0,843885719837
190,5	63,2551440704	0,444444	0,144078	1475,04215662	0,83997599285
191	63,5161699388	0,443223	0,155067	1478,41320939	0,838060693813
191,5	64,0382216756	0,413919	0,137973	1485,06319255	0,834307931285
192	64,299247544	0,391941	0,14652	1488,34198492	0,832469964938
192,5	64,8212992808	0,405372	0,131868	1494,80683099	0,828869640086
193	65,0823251492	0,411477	0,140415	1497,99275051	0,827106806475
193,5	65,3433510176	0,400488	0,142857	1501,14757932	0,825368549416
194	65,9306592215	0,385836	0,135531	1508,13193056	0,821546162435
194,5	66,1264286228	0,371184	0,13431	1510,42486985	0,820298993172
195	66,7137368267	0,319902	0,159951	1517,19777956	0,816637103412
195,5	66,9747626951	0,327228	0,141636	1520,15683356	0,815047482371
196	67,4968144319	0,344322	0,145299	1525,98022859	0,811937125256
196,5	67,7578403003	0,343101	0,137973	1528,84444876	0,810415998176
197	68,2798920371	0,318681	0,140415	1534,47763718	0,807440897136
197,5	68,5409179055	0,312576	0,151404	1537,24648851	0,80598655405
198	69,1282261094	0,29304	0,155067	1543,3596633	0,802794079346
198,5	69,3892519778	0,304029	0,155067	1546,0246153	0,801410267169
199	69,9113037146	0,283272	0,157509	1551,25820181	0,798706494223
199,5	70,172329583	0,288156	0,14652	1553,82672769	0,797386206534
200	70,6943813198	0,279609	0,141636	1558,86697815	0,794808035173
200,5	70,9554071882	0,253968	0,140415	1561,33859813	0,793549843376
201	71,2164330566	0,245421	0,157509	1563,77781264	0,792312047136
201,5	71,7384847934	0,225885	0,151404	1568,55882347	0,789897058026
202	71,9995106618	0,230769	0,14652	1570,90052055	0,78871958077
202,5	72,5215623986	0,234432	0,142857	1575,48605504	0,786423971217
203	72,782588267	0,177045	0,136752	1577,72979727	0,785305571424
203,5	73,1088706025	0,172161	0,147741	1580,48842109	0,783934879537
204	73,5656658722	0,151404	0,147741	1584,26436716	0,782066444012
204,5	73,8919482077	0,153846	0,152625	1586,89983305	0,780767616326
205	74,4139999445	0,130647	0,147741	1591,00950172	0,778750848857
205,5	74,6750258129	0,139194	0,147741	1593,01482529	0,777770539441
206	75,1970775497	0,130647	0,161172	1596,9262428	0,77586551388
206,5	75,4581034181	0,102564	0,168498	1598,83225557	0,774940582845
207	75,9801551549	0,101343	0,177045	1602,54469131	0,773145364816
207,5	76,2411810233	0,101343	0,164835	1604,35103725	0,772274877028
208	76,7632327601	0,113553	0,161172	1607,86379777	0,770587659051
208,5	77,0895150956	0,0915751	0,159951	1609,99150649	0,769569277233
209	77,6115668324	0,0891331	0,156288	1613,28721291	0,767997161375
209,5	77,8725927008	0,0732601	0,156288	1614,88485758	0,767237363198
210	78,3946444376	0,0744811	0,153846	1617,97956403	0,765769869746
210,5	78,655670306	0,0586081	0,145299	1619,47656158	0,765062014105
211	78,9166961744	0,0549451	0,155067	1620,93994702	0,764371315714
211,5	79,4387479112	0,0537241	0,17094	1623,7657608	0,76304109245
212	79,6997737796	0,043956	0,179487	1625,12813047	0,762401423473
212,5	80,2218255164	0,0720391	0,17094	1627,75165404	0,761172625398
213	80,5481078519	0,023199	0,181929	1629,32274652	0,760438656274
213,5	81,0701595887	0,034188	0,186813	1631,72657053	0,759318394622
214	81,3311854571	0,018315	0,181929	1632,8776953	0,758783100267
