Vernier Format 2
Bandlücke-Ge.cmbl 26.09.2019 16:39:53 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

38,5	45,549120926	0,00610501	0,035409	2359,61848522	0,525084884595
39	45,287774387	0,00610501	0,0720391	2349,03526455	0,527450574582
39,5	44,700412738	0,00610501	0,0659341	2325,07205522	0,532886710853
40	44,504803672	0,00610501	0,046398	2317,03722542	0,534734611256
40,5	43,917442023	0,00610501	0,035409	2292,74886399	0,540399351826
41	43,721832957	0,00732601	0,0622711	2284,6065011	0,542325341105
41,5	43,134471308	0,00732601	0,0512821	2259,9975232	0,548230689316
42	42,87365922	0,00488401	0,043956	2248,99385219	0,550913022191
42,5	42,612312681	0,00610501	0,0647131	2237,92088823	0,553638873706
43	42,090154054	0,00732601	0,0500611	2215,65838664	0,559201728692
43,5	41,764138944	0,00732601	0,0525031	2201,66513267	0,562755880363
44	41,307183339	0,00610501	0,0744811	2181,93176389	0,567845438848
44,5	40,981168229	0,00732601	0,0537241	2167,76808304	0,57155560583
45	40,785024712	0,00610501	0,042735	2159,21281068	0,573820233869
45,5	40,197663063	0,00610501	0,0695971	2133,44267181	0,580751485086
46	40,002053997	0,00732601	0,0683761	2124,81054101	0,58311081204
46,5	39,414692348	0,00610501	0,037851	2098,74213687	0,590353611447
47	39,15388026	0,00732601	0,0659341	2087,09584623	0,593647868274
47,5	38,631721633	0,00610501	0,032967	2063,64968133	0,600392601131
48	38,370909545	0,00610501	0,0647131	2051,87429111	0,603838161708
48,5	38,044359984	0,00610501	0,0622711	2037,07101066	0,608226219662
49	37,587404379	0,00976801	0,045177	2016,2451346	0,61450861244
49,5	37,326592291	0,00610501	0,0634921	2004,30097938	0,618170630433
50	36,739230642	0,00732601	0,0598291	1977,25045222	0,626627748959
50,5	36,478418554	0,00610501	0,041514	1965,17214691	0,630479117033
51	35,956259927	0,00610501	0,039072	1940,8686684	0,638373950888
51,5	35,695447839	0,00732601	0,0830281	1928,6688745	0,642411984963
52	35,4341013	0,00610501	0,034188	1916,40399444	0,646523386299
52,5	34,911942673	0,00732601	0,0537241	1891,78015689	0,654938680633
53	34,651130585	0,00610501	0,042735	1879,42187254	0,659245280745
53,5	34,128971958	0,00732601	0,0634921	1854,5632076	0,668081839931
54	33,933362892	0,00732601	0,0818071	1845,21097998	0,671467931551
54,5	33,606813331	0,00610501	0,029304	1829,55051515	0,677215518096
55	33,085189155	0,00610501	0,0720391	1804,41170661	0,686650388856
55,5	32,758639594	0,00854701	0,0659341	1788,59794289	0,692721360284
56	32,301683989	0,00610501	0,0561661	1766,37160841	0,701437904742
56,5	31,975668879	0,00610501	0,0610501	1750,44546748	0,707819822449
57	31,453510252	0,00610501	0,0769231	1724,8196743	0,718335961991
57,5	31,127495142	0,00610501	0,0561661	1708,74716906	0,725092642396
58	30,670539537	0,00610501	0,0549451	1686,12631569	0,734820391849
58,5	30,343989976	0,00610501	0,0964591	1669,8952142	0,741962722849
59	30,14838091	0,00610501	0,0573871	1660,14648046	0,746319685993
59,5	29,561019261	0,00732601	0,0866911	1630,75781585	0,759769469114
60	29,300207173	0,00610501	0,0610501	1617,65294365	0,765924486377
60,5	28,778048546	0,00610501	0,043956	1591,31588862	0,778600910644
61	28,517236458	0,00488401	0,0622711	1578,11120868	0,785115772062
61,5	27,995077831	0,00610501	0,0708181	1551,57679792	0,798542490233
62	27,733731292	0,00732601	0,0695971	1538,24748503	0,805462067748
62,5	27,472919204	0,00610501	0,034188	1524,91352367	0,812505090137
63	26,950760577	0,00610501	0,0549451	1498,12360039	0,827034564891
63,5	26,624745467	0,00610501	0,0586081	1481,33379994	0,836408377402
64	26,10258684	0,00610501	0,0537241	1454,34290006	0,851931136698
64,5	25,841240301	0,00610501	0,0549451	1440,78813913	0,85994600202
65	25,580428213	0,00610501	0,0634921	1427,23121228	0,868114422766
65,5	25,058269586	0,00610501	0,0573871	1400,0009883	0,884999375255
66	24,797457498	0,00610501	0,0512821	1386,35612676	0,893709759045
66,5	24,275298871	0,00610501	0,0573871	1358,95240028	0,91173171315
67	24,014486783	0,00610501	0,0708181	1345,22215212	0,921037464371
67,5	23,427125134	0,00610501	0,042735	1314,19932131	0,942779363763
68	23,230981617	0,00610501	0,0647131	1303,80863642	0,950292830861
68,5	22,709357441	0,00610501	0,0659341	1276,10162186	0,970925809333
69	22,448010902	0,00610501	0,0561661	1262,17981103	0,981635096024
69,5	22,121995792	0,00610501	0,0610501	1244,77635656	0,995359522596
70	21,599837165	0,00610501	0,041514	1216,81856931	1,01822903697
70,5	21,339025077	0,00610501	0,035409	1202,81599219	1,03008274586
71	21,077678538	0,00610501	0,040293	1188,75972133	1,04226276999
71,5	20,555519911	0,00610501	0,0781441	1160,60214299	1,06754929541
72	20,294707823	0,00610501	0,043956	1146,50152001	1,0806788987
72,5	19,707346174	0,00610501	0,0683761	1114,65967698	1,11155003234
73	19,511737108	0,00610501	0,035409	1104,02922018	1,12225290541
73,5	18,924375459	0,00610501	0,0610501	1072,03197122	1,15574911315
74	18,728231942	0,00610501	0,0561661	1061,32155249	1,16741245582
74,5	18,402216832	0,00610501	0,0622711	1043,4920378	1,18735932342
75	17,880058205	0,00488401	0,034188	1014,86543898	1,22085150643
75,5	17,619246117	0,00610501	0,0805861	1000,53507618	1,23833739516
76	17,09708749	0,00488401	0,029304	971,782981229	1,27497602236
76,5	16,77107238	0,00610501	0,0598291	953,790235738	1,29902776688
77	16,574928863	0,00610501	0,0610501	942,950176543	1,31396125779
77,5	15,987567214	0,00610501	0,0500611	910,423484883	1,36090513983
78	15,726755126	0,00610501	0,0610501	895,949453612	1,38289051353
78,5	15,465943038	0,00488401	0,045177	881,456857428	1,40562750129
79	15,008987433	0,01221	0,0647131	856,021264392	1,44739395099
79,5	14,682437872	0,00610501	0,0525031	837,811031602	1,47885376686
80	14,160813696	0,00610501	0,0634921	808,666133919	1,5321526994
80,5	13,899467157	0,00610501	0,0549451	794,038469144	1,56037780051
